policy_name,budget,n_runs,distance_mean,distance_median,distance_std,distance_min,distance_max,distance_p25,distance_p75,p_success_mean_mean,step_count_l1_mean,step_count_l1_median,step_count_l1_max
softmax_normalized_fragility_temp1.0,675,30,6.154016330082645e-06,5.5324220573476406e-06,3.738365565224679e-06,9.427381310526586e-07,1.7120042374866862e-05,3.409784444826277e-06,7.299002654185644e-06,0.224587709825116,67.13333333333334,65.0,102.0
softmax_normalized_fragility_temp1.0,720,30,5.872088082846947e-06,5.515138504033687e-06,3.190587405847024e-06,1.3048835018853273e-06,1.2255308339101087e-05,3.0075468990429983e-06,8.535501921193041e-06,0.22493723466546622,69.06666666666666,67.0,102.0
softmax_normalized_fragility_temp1.0,765,30,5.281896731928509e-06,5.191417704692699e-06,2.5789115885239234e-06,9.642762158898272e-07,1.083598961226399e-05,3.094478601621682e-06,6.78946982136131e-06,0.22445813904872108,71.53333333333333,70.0,108.0
softmax_normalized_fragility_temp1.0,810,30,4.85189483963837e-06,3.9169777489709125e-06,3.016789803760849e-06,6.895638908538891e-07,1.2958010545307978e-05,2.6474751022481385e-06,7.025573286098823e-06,0.22471546823519692,75.33333333333333,76.0,110.0
softmax_normalized_fragility_temp1.0,855,30,4.366158152879146e-06,4.321610402135009e-06,1.8448352076986747e-06,1.2756700289747247e-06,7.344601586981739e-06,2.664178733869387e-06,5.788942309875953e-06,0.22473920027507485,76.0,74.0,120.0
softmax_normalized_fragility_temp1.0,900,30,5.994454949176791e-06,4.833466421882252e-06,4.243851538724111e-06,1.3156496409401166e-06,1.933146948036918e-05,3.5953128399531727e-06,6.538225690851916e-06,0.22469434192440205,78.66666666666667,76.0,124.0
softmax_normalized_fragility_temp1.0,945,30,3.869538133802564e-06,3.3027868922603786e-06,2.4670235057091172e-06,5.461695902970201e-07,1.215963464352606e-05,2.4096713687288747e-06,4.4198848093482865e-06,0.2247956409267174,79.8,79.0,124.0
softmax_normalized_fragility_temp1.0,990,30,4.9088272724212246e-06,4.5376082837305e-06,3.1324177145536423e-06,5.910165902138492e-07,1.3666070875858755e-05,2.4285032879414613e-06,5.977014479628296e-06,0.22455244797078663,82.93333333333334,85.0,124.0
softmax_normalized_fragility_temp1.0,1035,30,3.760128722612614e-06,3.1781287284308396e-06,2.384290545351728e-06,8.997670932692088e-07,1.0214740141555287e-05,2.1264396161787017e-06,4.464343863374696e-06,0.22485739274969146,84.2,84.0,126.0
softmax_normalized_fragility_temp1.0,1080,30,4.734412810709026e-06,3.820695686107921e-06,4.3862273768056095e-06,7.449468032160148e-07,2.3629287387806058e-05,2.1344962375525643e-06,5.671834780109521e-06,0.22458655841887903,88.93333333333334,88.0,128.0
softmax_normalized_fragility_temp1.0,1125,30,4.105917117005593e-06,3.542035249142814e-06,2.7773339896818586e-06,5.047461716814384e-07,1.2692767534829916e-05,2.484286271216525e-06,4.5887632983624865e-06,0.22477081948567293,92.2,90.0,142.0
softmax_normalized_fragility_temp1.0,1170,30,3.921503946054333e-06,2.8581519483644526e-06,4.332515618023826e-06,5.376464687276282e-07,2.3971680850981498e-05,1.6740281029191748e-06,4.270673390407572e-06,0.22474351872455198,95.93333333333334,93.0,140.0
softmax_normalized_fragility_temp1.0,1215,30,4.2015569541436585e-06,2.9618734409092265e-06,3.233512676441407e-06,6.377916612629082e-07,1.1860029172065086e-05,1.8563533025944964e-06,5.34367576118301e-06,0.22493019758312,99.0,97.0,144.0
softmax_normalized_fragility_temp1.0,1260,30,3.5453349493076345e-06,3.2348133773146707e-06,2.4389417910647194e-06,7.281810404784304e-07,9.86487158414573e-06,1.648760167847645e-06,4.630905516951467e-06,0.22480820110578745,100.6,100.0,156.0
softmax_normalized_fragility_temp1.0,1305,30,3.809474820330873e-06,2.682535402090825e-06,3.4564586766981172e-06,6.081329659762156e-07,1.7015441842388542e-05,1.742250501560533e-06,4.356364444732778e-06,0.22479185257514891,104.6,105.0,160.0
softmax_normalized_fragility_temp1.0,1350,30,3.1883098167198968e-06,2.8176230881667247e-06,1.7990792216580417e-06,5.054360951559161e-07,6.806445761625362e-06,1.7078208138977236e-06,4.2898037483894e-06,0.2248416289903505,106.4,106.0,162.0
softmax_normalized_fragility_temp1.0,1395,30,3.3219054605827373e-06,3.10403167962212e-06,2.6100036873403945e-06,6.034591954194513e-07,1.3835361567445252e-05,1.6144945321462168e-06,3.798493937738499e-06,0.22483610505156362,107.66666666666667,102.0,178.0
softmax_normalized_fragility_temp1.0,1440,30,2.9360402844134443e-06,3.038824774567091e-06,1.4811470091847369e-06,3.6717262323253983e-07,6.9256544830054e-06,1.791890932574891e-06,3.6211950159910184e-06,0.22470956249749002,109.73333333333333,104.0,188.0
softmax_normalized_fragility_temp1.0,1485,30,2.895497046395414e-06,2.3798574080238435e-06,3.036584845132617e-06,8.885940371531738e-07,1.790956654492419e-05,1.564357828984716e-06,3.018196934584888e-06,0.22478987161812483,109.6,109.0,176.0
softmax_normalized_fragility_temp1.0,1530,30,2.9364001108553586e-06,2.3243734028923306e-06,2.620130309409745e-06,7.884612308178693e-07,1.329235435284645e-05,1.2492565161651994e-06,3.0059451817290317e-06,0.22476383806975464,110.33333333333333,107.0,160.0
softmax_normalized_fragility_temp1.0,1575,30,2.7180898131849412e-06,2.1219896255801847e-06,2.0037867935533523e-06,5.515772197952886e-07,9.687936149343512e-06,1.468046652002716e-06,3.1713445612122514e-06,0.22459339590270444,109.53333333333333,111.0,150.0
softmax_normalized_fragility_temp1.0,1620,30,2.355311379467585e-06,2.0191993996268553e-06,1.1793085141545645e-06,3.6454335970929323e-07,5.5686717609426975e-06,1.6346660389687e-06,2.7527279050696547e-06,0.22461846030472088,103.6,100.0,150.0
softmax_normalized_fragility_temp1.0,1665,30,2.5062287970557636e-06,2.264113133910638e-06,1.2023156825162054e-06,5.832104491434103e-07,5.786147036094486e-06,1.625576864001583e-06,3.161926127240187e-06,0.22457174941031927,94.93333333333334,98.0,132.0
softmax_normalized_fragility_temp1.0,1710,30,4.061681034033274e-06,2.712969100615718e-06,6.1139616307319374e-06,4.2208697153680386e-07,3.305176333794438e-05,1.2881476131649222e-06,3.992973624836579e-06,0.22463986221050233,77.13333333333334,77.0,118.0
softmax_normalized_fragility_temp1.0,1755,30,2.473251140814132e-06,2.0154793046009588e-06,2.05206588644731e-06,5.484919537995716e-07,1.0987613473444822e-05,9.872962732522223e-07,3.3239692896413815e-06,0.22473545772440137,51.46666666666667,50.0,68.0
softmax_normalized_fragility_temp1.0,1798,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2247048444891971,0.0,0.0,0.0
softmax_normalized_fragility_temp2.0,45,30,4.994846867156529e-05,4.6291629793680336e-05,3.570152585498149e-05,2.6973343876948786e-06,0.00014082810804004353,2.4054123116245277e-05,7.234026798339375e-05,0.2251829989501882,0.0,0.0,0.0
softmax_normalized_fragility_temp2.0,90,30,3.529106726183386e-05,2.845378524087669e-05,2.424209143459975e-05,2.0929013203292807e-06,9.773408726524918e-05,1.5281218653922284e-05,5.123544184887672e-05,0.22369942961166775,14.0,13.0,24.0
softmax_normalized_fragility_temp2.0,135,30,2.3989272846086623e-05,1.6204582933820426e-05,1.9015279582053774e-05,4.4095185765769755e-06,8.141079588316479e-05,1.1170644549269033e-05,3.7053239050447324e-05,0.224397050957638,22.2,21.0,34.0
softmax_normalized_fragility_temp2.0,180,30,2.184113895224531e-05,1.3853761367608179e-05,2.07194366933677e-05,4.167282931057291e-06,9.521050654653739e-05,7.419430007168886e-06,3.415054263580356e-05,0.22465197096770478,28.866666666666667,30.0,40.0
softmax_normalized_fragility_temp2.0,225,30,1.5316086697600132e-05,1.1794899050586866e-05,1.2626174446487348e-05,9.388884170054484e-07,5.1509616259329345e-05,7.799734998614474e-06,2.0284135522149042e-05,0.2243713518141484,32.06666666666667,32.0,44.0
softmax_normalized_fragility_temp2.0,270,30,1.1728453949659974e-05,1.0428637463596069e-05,1.0267207960632352e-05,1.2772524259917698e-06,4.735156575940268e-05,3.3118162884845977e-06,1.5973626065498324e-05,0.2247013479328677,35.666666666666664,35.0,52.0
softmax_normalized_fragility_temp2.0,315,30,1.1190232270747159e-05,8.218518040435581e-06,9.479922333893155e-06,9.450763490249224e-07,3.759798465409094e-05,5.163376423772404e-06,1.546282103798194e-05,0.22452271035898963,41.666666666666664,41.0,62.0
softmax_normalized_fragility_temp2.0,360,30,9.564041023611571e-06,6.581354327366897e-06,1.0077256194567714e-05,8.211028724072084e-07,4.6418344087812986e-05,3.580494600698546e-06,1.0844442381285663e-05,0.22458654242784204,45.266666666666666,46.0,64.0
softmax_normalized_fragility_temp2.0,405,30,8.140789612172566e-06,6.429277878251492e-06,7.629585756119366e-06,1.3101825173050754e-06,3.800482317147941e-05,3.421626757663913e-06,9.541489200266619e-06,0.22452317918761497,48.333333333333336,49.0,74.0
softmax_normalized_fragility_temp2.0,450,30,7.697066976475368e-06,8.251172623837794e-06,4.526191402426398e-06,9.95977495052499e-07,1.7252222288998105e-05,4.2302230618717895e-06,1.0489313112862944e-05,0.22461110989510782,51.6,53.0,74.0
softmax_normalized_fragility_temp2.0,495,30,6.3217012177052376e-06,4.335076778863149e-06,5.029348263194927e-06,7.771370067187726e-07,2.131114137647876e-05,2.5248130209452474e-06,8.849384074387047e-06,0.22464318283322796,53.8,55.0,80.0
softmax_normalized_fragility_temp2.0,540,30,6.287540007995649e-06,5.0110971060699154e-06,4.547663646957161e-06,1.0041669999303317e-06,1.970241398113191e-05,3.147695684832038e-06,8.15151818388417e-06,0.2244643368252668,56.0,57.0,80.0
softmax_normalized_fragility_temp2.0,585,30,6.084401909473504e-06,4.678896123572384e-06,3.645245513461578e-06,1.9038742275529648e-06,1.6993101821800426e-05,3.149017199423913e-06,8.822435504977566e-06,0.2244463292818737,57.6,54.0,82.0
softmax_normalized_fragility_temp2.0,630,30,5.551081873750421e-06,4.526631557346076e-06,3.1558191692630667e-06,1.056111691775819e-06,1.4767697489296777e-05,3.5669115945373073e-06,7.209514779605463e-06,0.22447132040795523,59.666666666666664,59.0,88.0
softmax_normalized_fragility_temp2.0,675,30,5.719360673680774e-06,4.924936441876141e-06,3.5411335182750813e-06,8.911351841559141e-07,1.523694204221414e-05,3.432389865336789e-06,7.489379610317388e-06,0.22464806007582044,62.266666666666666,63.0,102.0
softmax_normalized_fragility_temp2.0,720,30,5.184355503724235e-06,4.967508512420879e-06,2.474162089812002e-06,1.1527856093790324e-06,1.0130668608484326e-05,3.3217607244745535e-06,7.181014400210428e-06,0.22497155794860282,64.86666666666666,63.0,98.0
softmax_normalized_fragility_temp2.0,765,30,5.110688354260567e-06,4.103903920599764e-06,3.942426372648702e-06,9.355422531681417e-07,2.0879768700834476e-05,2.6597314928497032e-06,6.472812793661223e-06,0.2244350041901034,67.46666666666667,67.0,106.0
softmax_normalized_fragility_temp2.0,810,30,5.357635049803363e-06,4.342043970027435e-06,3.1408628470407125e-06,9.096779838497356e-07,1.1555713815395261e-05,3.113048595900813e-06,8.069446892602873e-06,0.22463833273285747,70.06666666666666,66.0,110.0
softmax_normalized_fragility_temp2.0,855,30,4.1680134434044975e-06,3.729774818708589e-06,2.2022472938498e-06,1.3252132175517471e-06,9.738304948931642e-06,2.6252615890792776e-06,5.813649994662726e-06,0.22468499877978398,70.86666666666666,71.0,114.0
softmax_normalized_fragility_temp2.0,900,30,4.432831601076159e-06,3.448629314946926e-06,4.068678114195073e-06,9.420670281050432e-07,2.2221025983723446e-05,2.3170549056016395e-06,4.584527102843177e-06,0.2248515557417834,71.8,72.0,114.0
softmax_normalized_fragility_temp2.0,945,30,4.586090805230585e-06,3.502449302860421e-06,3.0134925875365144e-06,1.6829351232888592e-06,1.2666180395637229e-05,2.351899967376897e-06,5.884592467147279e-06,0.22479527322576923,71.73333333333333,71.0,118.0
softmax_normalized_fragility_temp2.0,990,30,3.774377838512867e-06,2.9595416096102413e-06,2.3052652576930223e-06,9.572048234082425e-07,1.0100158753447601e-05,2.3509089728818068e-06,4.613225653486526e-06,0.2246829179289128,72.93333333333334,72.0,112.0
softmax_normalized_fragility_temp2.0,1035,30,3.1667086171651167e-06,2.8971005299984717e-06,1.8145649562476516e-06,7.927692883633362e-07,6.820117467293292e-06,1.5997315164385567e-06,4.777611798078142e-06,0.22484192127972785,74.93333333333334,76.0,112.0
softmax_normalized_fragility_temp2.0,1080,30,3.19156564065365e-06,2.4741448022002854e-06,2.3461996423605098e-06,1.0636663437919325e-06,1.2840194832188305e-05,1.8985536857950443e-06,3.781349287895989e-06,0.22469535532878654,77.46666666666667,82.0,108.0
softmax_normalized_fragility_temp2.0,1125,30,3.1888693885324885e-06,2.390841128994973e-06,2.266051920516984e-06,4.3943414716819826e-07,8.127083777882532e-06,1.3707799986126659e-06,4.108181588871469e-06,0.22503957916435177,80.26666666666667,83.0,112.0
softmax_normalized_fragility_temp2.0,1170,30,3.837807605930445e-06,3.126806955150972e-06,2.4747554124886847e-06,6.866502972428335e-07,9.871762395611451e-06,1.9596300956113908e-06,5.5559759516460375e-06,0.22476224260759242,82.13333333333334,84.0,122.0
softmax_normalized_fragility_temp2.0,1215,30,5.040057534685485e-06,3.6014828178329116e-06,4.084326741720577e-06,6.568610500116559e-07,1.4872849527788774e-05,1.567961545461185e-06,7.4383272389406245e-06,0.22490804778961399,83.13333333333334,82.0,130.0
softmax_normalized_fragility_temp2.0,1260,30,3.8069211006612196e-06,2.7517865235699337e-06,2.8647187503136427e-06,9.113156587471172e-07,1.4860675749387597e-05,1.998634978221792e-06,4.5781248802442876e-06,0.2248368462505784,84.6,82.0,126.0
