policy_name,budget,n_runs,distance_mean,distance_median,distance_std,distance_min,distance_max,distance_p25,distance_p75,p_success_mean_mean,step_count_l1_mean,step_count_l1_median,step_count_l1_max
exploration_bonus_c0.25,360,10,1.2322326898007614e-05,7.806546279328135e-06,1.3299894004256154e-05,3.124334408049505e-06,4.5073053713327494e-05,3.5691974543792674e-06,1.3107804556812667e-05,0.22635880406232559,370.2,380.0,420.0
exploration_bonus_c0.25,720,10,1.0930287809576082e-05,5.8584161650382425e-06,9.210263947082586e-06,2.1859563575425715e-06,2.5631240089932624e-05,4.026168105935035e-06,1.8845496872822946e-05,0.22618640445384583,545.8,570.0,700.0
exploration_bonus_c0.25,1200,10,8.553016333225179e-06,3.7884654263587345e-06,1.0825039806141973e-05,9.428127431955304e-07,3.4879018759759096e-05,2.4141918329024743e-06,7.298146964456521e-06,0.2252674464897649,627.2,657.0,742.0
exploration_bonus_c0.25,1798,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22470484448919717,0.0,0.0,0.0
exploration_bonus_c0.5,45,10,4.398569425678869e-05,3.1194664125782126e-05,3.114611125434277e-05,3.912812991994051e-06,9.350528494369941e-05,2.4054123116245277e-05,6.818654365920552e-05,0.22690475790627812,0.0,0.0,0.0
exploration_bonus_c0.5,90,10,2.0218086607958335e-05,1.6028451380440417e-05,1.471413069020802e-05,3.296311263496833e-06,5.0407346150546534e-05,8.780018875179271e-06,2.8448062495362078e-05,0.22757943482656554,80.0,80.0,80.0
exploration_bonus_c0.5,180,10,1.491447436361817e-05,1.353026900828219e-05,1.2110132109045951e-05,2.1430940849889144e-06,4.0896932190919125e-05,4.430376699370477e-06,2.0869346213863736e-05,0.22615799423449917,188.6,187.0,210.0
exploration_bonus_c0.5,360,10,5.480387719649474e-06,4.7572761913635185e-06,4.464990107802828e-06,1.1508015735453445e-06,1.321902254897379e-05,1.8048665706637549e-06,6.372163724804818e-06,0.22478534980502846,300.2,290.0,394.0
exploration_bonus_c0.5,720,10,5.205354915547624e-06,3.084193344046965e-06,5.449832518712785e-06,8.43056218277106e-07,1.8543440061341986e-05,1.6893016349203283e-06,6.738255591866514e-06,0.2244074762878164,475.2,467.0,592.0
exploration_bonus_c0.5,1200,10,3.972369625259941e-06,3.7186524836990412e-06,2.7299673379043336e-06,1.2502376657595288e-06,9.588476055988567e-06,1.6623615733948603e-06,5.658140424190631e-06,0.2245222968208072,569.6,564.0,674.0
exploration_bonus_c0.5,1798,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22470484448919717,0.0,0.0,0.0
exploration_bonus_c1.0,45,10,4.398569425678869e-05,3.1194664125782126e-05,3.114611125434277e-05,3.912812991994051e-06,9.350528494369941e-05,2.4054123116245277e-05,6.818654365920552e-05,0.22690475790627812,0.0,0.0,0.0
exploration_bonus_c1.0,90,10,2.0218086607958335e-05,1.6028451380440417e-05,1.471413069020802e-05,3.296311263496833e-06,5.0407346150546534e-05,8.780018875179271e-06,2.8448062495362078e-05,0.22757943482656554,80.0,80.0,80.0
exploration_bonus_c1.0,180,10,1.4252458941269353e-05,1.1425768959507499e-05,9.780851859273785e-06,2.993625833935062e-06,3.177226758887709e-05,7.500090029193883e-06,2.071972077351479e-05,0.22596519495700992,173.6,171.0,210.0
