policy_name,base_policy_name,reveal_seed,recomputation_index,revealed_count_at_recomputation,runtime_seconds,total_loo_terms_available,total_loo_terms_used,max_loo_terms_per_step,loo_subsampled,top_fragile_step,top_fragility,policy_kwargs
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,32,355,4.678462582989596,355,180,20,True,T1036 - Defense Evasion: Masquerading,0.00017460499218147893,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,33,365,4.478619291912764,365,180,20,True,T1571 - Defense Evasion: Non-Standard Port,0.00020534013255812115,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,34,375,5.078522749943659,375,180,20,True,T1036 - Defense Evasion: Masquerading,0.00022817918620504575,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,35,385,4.56673837499693,385,180,20,True,TA0011 - Command-and-Control,0.0002956152155852964,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,36,395,4.982761375023983,395,180,20,True,T1036 - Defense Evasion: Masquerading,0.00038834109919717397,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,37,405,4.86584966594819,405,180,20,True,T1036 - Defense Evasion: Masquerading,0.00033910515916543693,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,38,415,4.801255209022202,415,180,20,True,T1036 - Defense Evasion: Masquerading,0.00027356472103302193,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,39,425,5.059838832938112,425,180,20,True,T1590 - Reconnaissance: Gather Victim Network Information,0.00034630003620835924,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,40,435,4.621011957991868,435,180,20,True,T1590 - Reconnaissance: Gather Victim Network Information,0.000247142362011415,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,41,445,4.714391541085206,445,180,20,True,T1498.001 - Impact: Direct Network Flood,0.00020264776811465866,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,42,455,4.817929957993329,455,180,20,True,T1036 - Defense Evasion: Masquerading,0.00026378068988685264,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,43,465,5.379725332953967,465,180,20,True,T1498.001 - Impact: Direct Network Flood,0.0003043285721022554,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,44,475,5.151978290989064,475,180,20,True,T1498.001 - Impact: Direct Network Flood,0.0003001538299242512,{}
