policy_name,budget,n_runs,distance_mean,distance_median,distance_std,distance_min,distance_max,distance_p25,distance_p75,p_success_mean_mean,step_count_l1_mean,step_count_l1_median,step_count_l1_max
exploration_bonus_c0.25,270,30,4.5241068893116326e-05,3.766622840309868e-05,3.6483741469470115e-05,3.95480957113954e-06,0.00017124948167903005,2.0083570332744933e-05,6.181516750028926e-05,0.22464427983123034,274.8,270.0,340.0
exploration_bonus_c0.25,315,30,4.471556577177733e-05,3.580878899623417e-05,3.734980459100728e-05,4.058266283687138e-06,0.00017133917964649064,1.847260510302731e-05,5.9827312284146515e-05,0.2248072561540156,323.6,328.0,378.0
exploration_bonus_c0.25,360,30,4.7059348877391526e-05,3.2777346264626606e-05,3.918857188688474e-05,5.331947301748941e-06,0.00016402606621235199,1.9724436849331394e-05,6.202635921353269e-05,0.22474464743802833,366.0,361.0,448.0
exploration_bonus_c0.25,405,30,4.511835915902396e-05,3.4175481053254716e-05,3.8545040961438036e-05,2.0341850067234974e-06,0.00018216304260650567,1.7280975124166635e-05,6.193350345969928e-05,0.22471794071892223,417.4,420.0,518.0
exploration_bonus_c0.25,450,30,4.779428859039354e-05,3.3030768171114745e-05,4.0500640382321086e-05,2.66646882341162e-06,0.0001800488785631377,2.101829718583547e-05,6.386243606626213e-05,0.22464147311148694,470.2,475.0,552.0
exploration_bonus_c0.25,495,30,4.621705180551236e-05,3.2978009948155975e-05,4.1663088454864815e-05,3.6791315911912808e-06,0.0001913773698951126,1.7828827393007453e-05,6.63558927268198e-05,0.22446458174039166,516.9333333333333,519.0,584.0
exploration_bonus_c0.25,540,30,4.499961641516107e-05,3.42310019299418e-05,3.804156737930522e-05,2.551218997271963e-06,0.0001808214504613244,1.7643035572896927e-05,6.849501177958438e-05,0.22433525080435196,556.4666666666667,559.0,644.0
exploration_bonus_c0.25,585,30,4.895521546021436e-05,3.4951317337201e-05,4.282467561591719e-05,7.991434989795684e-06,0.0001832100854752241,1.8224845072816887e-05,6.739155335477675e-05,0.22417496207533227,592.0,593.0,704.0
exploration_bonus_c0.25,630,30,4.385974467242335e-05,3.0374020913024355e-05,3.34797604219578e-05,3.7011220706124305e-06,0.00013340474949962767,2.00647659796695e-05,6.710751319951756e-05,0.2241274923340919,618.5333333333333,611.0,764.0
exploration_bonus_c0.25,675,30,3.94661323085645e-05,2.719021017214627e-05,2.9912314175148067e-05,5.460954801548094e-06,0.00010349800724737447,1.6719389509022523e-05,5.8120259387890886e-05,0.2241170215110188,643.0666666666667,653.0,748.0
exploration_bonus_c0.25,720,30,4.188516811578513e-05,3.2604089586707764e-05,2.9500734548179185e-05,6.882234491152913e-06,0.00010515203646061849,1.7563627009785314e-05,6.269214905374029e-05,0.2246093930788086,661.9333333333333,659.0,736.0
exploration_bonus_c0.25,765,30,4.119060360031098e-05,2.755482748748635e-05,3.173520996490515e-05,6.5336271795193456e-06,0.00011996611104941928,1.8400016929488312e-05,5.7820757437497026e-05,0.2242871818048363,681.4,686.0,786.0
exploration_bonus_c0.25,810,30,3.920151553597089e-05,2.896001683292091e-05,3.0598751145415006e-05,6.342336609664699e-06,0.00010243136140825461,1.5736640257512592e-05,5.846279649361786e-05,0.22433254327188862,702.4,708.0,826.0
exploration_bonus_c0.25,855,30,4.041735541563468e-05,2.916924898230178e-05,3.160914012456782e-05,4.729522926877747e-06,0.00010817259028233337,1.6985210440176265e-05,5.753882259293207e-05,0.22423146665613825,728.2666666666667,741.0,838.0
exploration_bonus_c0.25,900,30,3.6605511337069264e-05,2.617215170932191e-05,2.9135546186302625e-05,5.930265801241346e-06,9.79684347547445e-05,1.8526771002251465e-05,4.2370592559060246e-05,0.22456355242481407,734.7333333333333,760.0,798.0
exploration_bonus_c0.25,945,30,3.65985768902862e-05,2.043037662725404e-05,3.808979764684774e-05,1.6885841341924968e-06,0.00014518655822564673,1.0391603424005866e-05,4.1184658841284545e-05,0.224273469369284,727.3333333333334,756.0,800.0
exploration_bonus_c0.25,990,30,3.5911651660892405e-05,2.5837845112208062e-05,2.9832430754998675e-05,1.697265888128494e-06,0.00012156544449749693,1.912126290829615e-05,4.11904632446129e-05,0.22444439866831317,721.4,718.0,836.0
exploration_bonus_c0.25,1035,30,3.2250025251175037e-05,2.503304562882961e-05,2.3719092073069493e-05,1.4239575591371113e-06,8.818562340270143e-05,1.564428230884491e-05,4.390383514883456e-05,0.22446145122235153,718.3333333333334,697.0,846.0
exploration_bonus_c0.25,1080,30,3.4016933343258604e-05,2.6955678726552468e-05,2.6590946841996536e-05,3.115482733510678e-06,9.821381594337266e-05,1.4401605260624975e-05,4.924125940811982e-05,0.2242419609186084,711.8,705.0,796.0
exploration_bonus_c0.25,1125,30,3.3179475122314615e-05,2.2957175387096757e-05,2.8219149077720734e-05,2.1174589743433525e-06,0.00011039714538137166,1.2361132010490402e-05,4.9309959656510614e-05,0.22486225728140416,704.6666666666666,716.0,748.0
