policy_name,budget,n_runs,distance_mean,distance_median,distance_std,distance_min,distance_max,distance_p25,distance_p75,p_success_mean_mean,step_count_l1_mean,step_count_l1_median,step_count_l1_max
stochastic_normalized_fragility,45,10,4.398569425678869e-05,3.1194664125782126e-05,3.114611125434277e-05,3.912812991994051e-06,9.350528494369941e-05,2.4054123116245277e-05,6.818654365920552e-05,0.22690475790627812,0.0,0.0,0.0
stochastic_normalized_fragility,90,10,1.6651873744812918e-05,1.632702906227789e-05,8.590102337146907e-06,4.161543398494031e-06,3.4760848711604575e-05,1.1754054591431715e-05,1.8488896560906994e-05,0.22511134540825256,15.2,15.0,20.0
stochastic_normalized_fragility,180,10,1.9316097283168862e-05,1.3601382398162628e-05,1.5720231625753922e-05,3.776170355199984e-06,4.8159199852400204e-05,8.946633339163919e-06,2.2815384559089892e-05,0.225443610394163,26.0,27.0,32.0
stochastic_normalized_fragility,360,10,1.0082952023286383e-05,9.009796290241923e-06,5.313978181339241e-06,3.2997458767448786e-06,2.1325037994069642e-05,7.839467907592957e-06,1.2563271988123989e-05,0.22496994848118274,42.8,49.0,58.0
stochastic_normalized_fragility,720,10,3.832625890672112e-06,4.357206285288649e-06,1.4157654323637156e-06,1.608168777413781e-06,6.0361059800078314e-06,3.0285070345955567e-06,4.691221741733946e-06,0.22545064732466602,72.0,67.0,120.0
stochastic_normalized_fragility,1200,10,5.067297206263373e-06,3.959802393688941e-06,4.22688058495671e-06,7.6527564036823e-07,1.5898587387373563e-05,3.1883265038090814e-06,5.111982478406747e-06,0.22512590937212681,99.8,104.0,142.0
stochastic_normalized_fragility,1798,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22470484448919717,0.0,0.0,0.0
uniform_step_balanced,45,10,4.398569425678869e-05,3.1194664125782126e-05,3.114611125434277e-05,3.912812991994051e-06,9.350528494369941e-05,2.4054123116245277e-05,6.818654365920552e-05,0.22690475790627812,0.0,0.0,0.0
uniform_step_balanced,90,10,1.575325433259554e-05,1.3864947604635821e-05,9.060551965514783e-06,4.1108917086020235e-06,2.834565532689422e-05,7.5265533179609555e-06,2.405327434948967e-05,0.2248553268848398,0.0,0.0,0.0
uniform_step_balanced,180,10,1.5462803191273404e-05,1.1829902809630409e-05,1.5360144686342275e-05,4.352548885283851e-07,5.629412814258921e-05,7.84428113818796e-06,1.6493112991834042e-05,0.2261394849778549,0.0,0.0,0.0
uniform_step_balanced,360,10,9.287861178644601e-06,4.551447680354533e-06,9.008588736759396e-06,2.968381204316551e-06,3.1161455403017165e-05,3.89137099521869e-06,1.017131742860449e-05,0.22526208897421124,0.0,0.0,0.0
uniform_step_balanced,720,10,5.88522636814878e-06,4.76885360892798e-06,3.3251593262925592e-06,1.4278469613406005e-06,1.3435640284372217e-05,4.016900366291556e-06,7.546253269918729e-06,0.22564903306035658,0.0,0.0,0.0
uniform_step_balanced,1200,10,3.6262378841950707e-06,3.4003447725633575e-06,2.5507998749803004e-06,9.55199074291996e-07,9.519297172429744e-06,2.081358736209383e-06,4.1644106840677835e-06,0.22496763431523256,0.0,0.0,0.0
uniform_step_balanced,1798,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22470484448919717,0.0,0.0,0.0
