policy_name,baseline_policy,reveal_seed,budget,baseline_distance,policy_distance,difference_policy_minus_baseline,relative_difference_policy_minus_baseline,policy_better
epsilon_greedy_eps0.2,uniform_step_balanced,606,720,7.58653397887983e-06,8.095663152938908e-06,5.091291740590781e-07,0.06710958857845283,False
epsilon_greedy_eps0.2,uniform_step_balanced,606,1200,2.1663199977529724e-06,1.6342716954093093e-06,-5.320483023436631e-07,-0.2456000511907443,True
epsilon_greedy_eps0.2,uniform_step_balanced,606,1798,0.0,0.0,0.0,,False
epsilon_greedy_eps0.2,uniform_step_balanced,707,45,5.4674219001275806e-05,5.4674219001275806e-05,0.0,0.0,False
epsilon_greedy_eps0.2,uniform_step_balanced,707,90,2.3732790177755868e-05,4.321180737542563e-06,-1.9411609440213306e-05,-0.8179236109544046,True
epsilon_greedy_eps0.2,uniform_step_balanced,707,180,1.667644503063523e-05,1.6666534138580055e-05,-9.910892055172994e-09,-0.0005943048435662594,True
epsilon_greedy_eps0.2,uniform_step_balanced,707,360,1.0246951630294914e-05,3.2397170007388456e-06,-7.007234629556068e-06,-0.6838360209332223,True
epsilon_greedy_eps0.2,uniform_step_balanced,707,720,4.896445414141115e-06,1.6536008197988489e-06,-3.242844594342266e-06,-0.6622854581359798,True
epsilon_greedy_eps0.2,uniform_step_balanced,707,1200,9.966296391580267e-07,3.257810726719372e-06,2.2611810875613454e-06,2.268827856124807,False
epsilon_greedy_eps0.2,uniform_step_balanced,707,1798,0.0,0.0,0.0,,False
epsilon_greedy_eps0.2,uniform_step_balanced,808,45,1.6500642142373114e-05,1.6500642142373114e-05,0.0,0.0,False
epsilon_greedy_eps0.2,uniform_step_balanced,808,90,1.4754483460421532e-05,1.1265370291835177e-05,-3.4891131685863557e-06,-0.23647816461659257,True
epsilon_greedy_eps0.2,uniform_step_balanced,808,180,9.117234552360576e-06,1.4011773631827916e-06,-7.716057189177785e-06,-0.846315529655864,True
epsilon_greedy_eps0.2,uniform_step_balanced,808,360,1.8001339626116197e-05,3.831688054961833e-06,-1.4169651571154364e-05,-0.7871442828953212,True
epsilon_greedy_eps0.2,uniform_step_balanced,808,720,7.611539338847182e-06,6.6820070732390415e-06,-9.295322656081406e-07,-0.122121455887913,True
epsilon_greedy_eps0.2,uniform_step_balanced,808,1200,3.590303670925098e-06,1.7491660790552304e-06,-1.8411375918698678e-06,-0.5128083194688292,True
epsilon_greedy_eps0.2,uniform_step_balanced,808,1798,0.0,0.0,0.0,,False
epsilon_greedy_eps0.2,uniform_step_balanced,909,45,2.5361642045548363e-05,2.5361642045548363e-05,0.0,0.0,False
epsilon_greedy_eps0.2,uniform_step_balanced,909,90,1.297541174885011e-05,9.364439196509043e-06,-3.6109725523410673e-06,-0.27829348480298316,True
epsilon_greedy_eps0.2,uniform_step_balanced,909,180,1.8748235835216858e-05,2.6969114062246863e-05,8.220878227030005e-06,0.43848809558859037,False
epsilon_greedy_eps0.2,uniform_step_balanced,909,360,3.99806415739245e-06,1.7244205796997224e-05,1.3246141639604774e-05,3.3131388387333804,False
epsilon_greedy_eps0.2,uniform_step_balanced,909,720,3.4720527939271414e-06,1.5223441027331129e-06,-1.9497086911940286e-06,-0.5615435037751162,True
epsilon_greedy_eps0.2,uniform_step_balanced,909,1200,3.701029375974964e-06,6.728420643140851e-06,3.027391267165887e-06,0.8179862842532505,False
epsilon_greedy_eps0.2,uniform_step_balanced,909,1798,0.0,0.0,0.0,,False
epsilon_greedy_eps0.2,uniform_step_balanced,1010,45,2.785453143444077e-05,2.785453143444077e-05,0.0,0.0,False
epsilon_greedy_eps0.2,uniform_step_balanced,1010,90,2.543745814710761e-05,3.2883314557666934e-06,-2.2149126691340918e-05,-0.8707287718470175,True
