policy_name,baseline_policy,reveal_seed,budget,baseline_distance,policy_distance,difference_policy_minus_baseline,relative_difference_policy_minus_baseline,policy_better
epsilon_greedy_eps0.2,uniform_step_balanced,808,630,4.990771785496923e-06,1.3637884954295945e-05,8.647113168799022e-06,1.7326204323602514,False
epsilon_greedy_eps0.2,uniform_step_balanced,808,675,6.295261576480501e-06,1.4790542177108077e-05,8.495280600627577e-06,1.3494722177020393,False
epsilon_greedy_eps0.2,uniform_step_balanced,808,720,7.611539338847182e-06,1.3806772078605325e-05,6.195232739758143e-06,0.8139263904397624,False
epsilon_greedy_eps0.2,uniform_step_balanced,808,765,5.358953645518623e-06,2.2529122776111747e-05,1.7170169130593123e-05,3.204015236248875,False
epsilon_greedy_eps0.2,uniform_step_balanced,808,810,3.6779868928186866e-06,9.594087806932905e-06,5.916100914114218e-06,1.608516040572487,False
epsilon_greedy_eps0.2,uniform_step_balanced,808,855,4.416568915428732e-06,1.055501054525606e-05,6.138441629827329e-06,1.3898666017377086,False
epsilon_greedy_eps0.2,uniform_step_balanced,808,900,2.2656932600180218e-06,5.240354317030591e-06,2.974661057012569e-06,1.3129142896372954,False
epsilon_greedy_eps0.2,uniform_step_balanced,808,945,1.5535100340417697e-06,1.0603803206919224e-05,9.050293172877454e-06,5.825706287413729,False
epsilon_greedy_eps0.2,uniform_step_balanced,808,990,2.523013541856494e-06,2.8862144023428865e-06,3.632008604863925e-07,0.14395517679985997,False
epsilon_greedy_eps0.2,uniform_step_balanced,808,1035,4.0633663001548775e-06,2.74742027371331e-06,-1.3159460264415674e-06,-0.3238561156525341,True
epsilon_greedy_eps0.2,uniform_step_balanced,808,1080,9.822413476696709e-07,2.3616814695131844e-06,1.3794401218435136e-06,1.4043800183286737,False
epsilon_greedy_eps0.2,uniform_step_balanced,808,1125,4.643323024982334e-06,5.586355349303803e-06,9.430323243214685e-07,0.2030942752093058,False
epsilon_greedy_eps0.2,uniform_step_balanced,808,1170,2.729928634900151e-06,2.7807401597953428e-06,5.081152489519173e-08,0.018612766738882243,False
epsilon_greedy_eps0.2,uniform_step_balanced,808,1215,1.9432925279480185e-06,3.115314975097217e-06,1.1720224471491987e-06,0.6031116933212174,False
epsilon_greedy_eps0.2,uniform_step_balanced,808,1260,9.581108378079189e-07,1.6669547627515654e-06,7.088439249436466e-07,0.739834992959087,False
epsilon_greedy_eps0.2,uniform_step_balanced,808,1305,1.5098534414211282e-06,1.5985077482315493e-06,8.865430681042116e-08,0.05871716047285791,False
epsilon_greedy_eps0.2,uniform_step_balanced,808,1350,1.562414872961341e-06,1.7856551395062209e-06,2.2324026654487998e-07,0.14288155496226107,False
epsilon_greedy_eps0.2,uniform_step_balanced,808,1395,3.496186140476498e-06,2.154024130627689e-06,-1.3421620098488094e-06,-0.38389317842953435,True
epsilon_greedy_eps0.2,uniform_step_balanced,808,1440,5.296902268756189e-06,1.0864069073504159e-06,-4.210495361405773e-06,-0.7948976869445763,True
epsilon_greedy_eps0.2,uniform_step_balanced,808,1485,6.240402784155155e-07,6.8713277749122e-07,6.30924990757045e-08,0.10110324807222545,False
epsilon_greedy_eps0.2,uniform_step_balanced,808,1530,4.665313069177595e-06,3.3923219539210467e-06,-1.272991115256548e-06,-0.2728629561147441,True
epsilon_greedy_eps0.2,uniform_step_balanced,808,1575,5.783491936775218e-07,8.678606417463931e-07,2.8951144806887126e-07,0.5005824357218662,False
