policy_name,budget,n_runs,mean_step_count_l1_imbalance,median_step_count_l1_imbalance,max_step_count_l1_imbalance,mean_max_min_revealed_row_ratio,maximum_observed_revealed_row_count_any_step,minimum_observed_revealed_row_count_any_step,average_steps_above_initial_5,average_steps_still_at_initial_5
uniform_step_balanced,540,30,0.0,0.0,0.0,1.0,60,60,9.0,0.0
uniform_step_balanced,585,30,0.0,0.0,0.0,1.0,65,65,9.0,0.0
uniform_step_balanced,630,30,0.0,0.0,0.0,1.0,70,70,9.0,0.0
uniform_step_balanced,675,30,0.0,0.0,0.0,1.0,75,75,9.0,0.0
uniform_step_balanced,720,30,0.0,0.0,0.0,1.0,80,80,9.0,0.0
uniform_step_balanced,765,30,0.0,0.0,0.0,1.0,85,85,9.0,0.0
uniform_step_balanced,810,30,0.0,0.0,0.0,1.0,90,90,9.0,0.0
uniform_step_balanced,855,30,0.0,0.0,0.0,1.0,95,95,9.0,0.0
uniform_step_balanced,900,30,0.0,0.0,0.0,1.0,100,100,9.0,0.0
uniform_step_balanced,945,30,0.0,0.0,0.0,1.0,105,105,9.0,0.0
uniform_step_balanced,990,30,0.0,0.0,0.0,1.0,110,110,9.0,0.0
uniform_step_balanced,1035,30,0.0,0.0,0.0,1.0,115,115,9.0,0.0
uniform_step_balanced,1080,30,0.0,0.0,0.0,1.0,120,120,9.0,0.0
uniform_step_balanced,1125,30,0.0,0.0,0.0,1.0,125,125,9.0,0.0
uniform_step_balanced,1170,30,0.0,0.0,0.0,1.0,130,130,9.0,0.0
uniform_step_balanced,1215,30,0.0,0.0,0.0,1.0,135,135,9.0,0.0
uniform_step_balanced,1260,30,0.0,0.0,0.0,1.0,140,140,9.0,0.0
uniform_step_balanced,1305,30,0.0,0.0,0.0,1.0,145,145,9.0,0.0
uniform_step_balanced,1350,30,0.0,0.0,0.0,1.0,150,150,9.0,0.0
uniform_step_balanced,1395,30,0.0,0.0,0.0,1.0,155,155,9.0,0.0
uniform_step_balanced,1440,30,0.0,0.0,0.0,1.0,160,160,9.0,0.0
uniform_step_balanced,1485,30,0.0,0.0,0.0,1.0,165,165,9.0,0.0
uniform_step_balanced,1530,30,0.0,0.0,0.0,1.0,170,170,9.0,0.0
uniform_step_balanced,1575,30,0.0,0.0,0.0,1.0,175,175,9.0,0.0
uniform_step_balanced,1620,30,0.0,0.0,0.0,1.0,180,180,9.0,0.0
uniform_step_balanced,1665,30,0.0,0.0,0.0,1.0,185,185,9.0,0.0
uniform_step_balanced,1710,30,0.0,0.0,0.0,1.0,190,190,9.0,0.0
uniform_step_balanced,1755,30,0.0,0.0,0.0,1.0,195,195,9.0,0.0
uniform_step_balanced,1798,30,0.0,0.0,0.0,1.0050251256281406,200,199,9.0,0.0
