policy_name,reveal_seed,auc_distance,mean_distance_across_budgets
softmax_normalized_fragility_temp0.5,505,0.02822472390863572,1.6851308487149994e-05
softmax_normalized_fragility_temp0.5,606,0.010405444239186705,6.68990692381068e-06
softmax_normalized_fragility_temp0.5,707,0.014222170327940608,8.585214734914053e-06
softmax_normalized_fragility_temp0.5,808,0.01246178515195889,7.131221245895365e-06
softmax_normalized_fragility_temp0.5,909,0.01526504237156812,8.804140493701046e-06
softmax_normalized_fragility_temp0.5,1010,0.010324934627954571,6.0851890015410135e-06
softmax_normalized_fragility_temp0.5,1111,0.007682100049726101,4.940414238147793e-06
softmax_normalized_fragility_temp0.5,1212,0.012671085051240635,7.931175265732394e-06
softmax_normalized_fragility_temp0.5,1313,0.027058617173718123,1.599664042743761e-05
softmax_normalized_fragility_temp0.5,1414,0.01527450405896921,1.0246595518501462e-05
softmax_normalized_fragility_temp0.5,1515,0.012186158703879428,7.762973001007098e-06
softmax_normalized_fragility_temp0.5,1616,0.01226063012557403,7.493396807040699e-06
softmax_normalized_fragility_temp0.5,1717,0.007794530090500978,4.661001041887529e-06
softmax_normalized_fragility_temp0.5,1818,0.011559442688969848,7.257915644902089e-06
softmax_normalized_fragility_temp0.5,1919,0.021561609286585025,1.2016835623532093e-05
softmax_normalized_fragility_temp0.5,2020,0.007452652733528686,4.322936094243019e-06
softmax_normalized_fragility_temp0.5,2121,0.020059120284069375,1.1837810333495926e-05
softmax_normalized_fragility_temp0.5,2222,0.009266587731259043,5.356914196462774e-06
softmax_normalized_fragility_temp0.5,2323,0.009702198307986326,6.394295436926896e-06
softmax_normalized_fragility_temp0.5,2424,0.01922665963959157,1.1418892384655696e-05
softmax_normalized_fragility_temp0.5,2525,0.010511198727690844,6.325938249270615e-06
softmax_normalized_fragility_temp0.5,2626,0.017781735461477714,1.028168763680152e-05
softmax_normalized_fragility_temp0.5,2727,0.012589255755038645,7.3614710508522e-06
softmax_normalized_fragility_temp0.5,2828,0.016273521688383304,1.0735609028372049e-05
softmax_normalized_fragility_temp0.5,2929,0.018736271028558755,1.0493097407819997e-05
softmax_normalized_fragility_temp0.5,3030,0.02224040812997385,1.2590539995780138e-05
softmax_normalized_fragility_temp1.0,101,0.007785659339749262,4.374817439222836e-06
softmax_normalized_fragility_temp1.0,202,0.012673534806335995,7.3365890078534245e-06
softmax_normalized_fragility_temp1.0,303,0.009290980265867995,5.593881376282769e-06
softmax_normalized_fragility_temp1.0,404,0.010269410055677615,6.79706018211657e-06
softmax_normalized_fragility_temp1.0,505,0.01844238371116769,1.1415284083669017e-05
softmax_normalized_fragility_temp1.0,606,0.014899510959133742,9.186710297720787e-06
softmax_normalized_fragility_temp1.0,707,0.013080741248174323,7.95256744819504e-06
softmax_normalized_fragility_temp1.0,808,0.014328633993754331,8.168133135537512e-06
softmax_normalized_fragility_temp1.0,909,0.01261404813801913,7.326352716084414e-06
softmax_normalized_fragility_temp1.0,1010,0.012945122406832066,7.5420517841939246e-06
softmax_normalized_fragility_temp1.0,1111,0.007265879192190072,4.709210905046807e-06
softmax_normalized_fragility_temp1.0,1212,0.013324334820006802,8.294231562071108e-06
softmax_normalized_fragility_temp1.0,1313,0.023883610889136694,1.4232675838851083e-05
softmax_normalized_fragility_temp1.0,1414,0.018825162233433085,1.2220111752628376e-05
softmax_normalized_fragility_temp1.0,1515,0.01309493219093811,8.272492421398887e-06
softmax_normalized_fragility_temp1.0,1616,0.014904685201593193,8.96353614161092e-06
softmax_normalized_fragility_temp1.0,1717,0.006425634210927053,3.899821341799417e-06
softmax_normalized_fragility_temp1.0,1818,0.014322885804798728,8.792301342847182e-06
softmax_normalized_fragility_temp1.0,1919,0.020240063699764065,1.1278712656993249e-05
softmax_normalized_fragility_temp1.0,2020,0.00893708002338117,5.147994585188329e-06
softmax_normalized_fragility_temp1.0,2121,0.017242212893793452,1.0273622416282708e-05
softmax_normalized_fragility_temp1.0,2222,0.0067056933644645145,3.9316261835718035e-06
softmax_normalized_fragility_temp1.0,2323,0.009349654226844173,6.19899255105843e-06
softmax_normalized_fragility_temp1.0,2424,0.019037550456029634,1.1313072824374181e-05
softmax_normalized_fragility_temp1.0,2525,0.009364887943239376,5.688896368389364e-06
softmax_normalized_fragility_temp1.0,2626,0.013735333423975291,8.033151837467879e-06
softmax_normalized_fragility_temp1.0,2727,0.014844208804353456,8.61513656487733e-06
softmax_normalized_fragility_temp1.0,2828,0.013420975402510773,9.15026397097022e-06
softmax_normalized_fragility_temp1.0,2929,0.019325363278866293,1.0818689954470901e-05
softmax_normalized_fragility_temp1.0,3030,0.01441693330065349,8.242300294304736e-06
softmax_normalized_fragility_temp2.0,101,0.007368781911809974,4.143191705377311e-06
softmax_normalized_fragility_temp2.0,202,0.012174059974161471,7.061100775253724e-06
softmax_normalized_fragility_temp2.0,303,0.010592973252747596,6.3186902632206505e-06
