policy_name,budget,n_runs,mean_step_count_l1_imbalance,median_step_count_l1_imbalance,max_step_count_l1_imbalance,mean_max_min_revealed_row_ratio,maximum_observed_revealed_row_count_any_step,minimum_observed_revealed_row_count_any_step,average_steps_above_initial_5,average_steps_still_at_initial_5
softmax_normalized_fragility_temp0.5,630,30,88.53333333333333,87.0,140.0,1.735501698270609,114,46,9.0,0.0
softmax_normalized_fragility_temp0.5,675,30,93.8,94.0,152.0,1.732299757543264,120,47,9.0,0.0
softmax_normalized_fragility_temp0.5,720,30,100.06666666666666,99.0,158.0,1.7387629885748395,131,52,9.0,0.0
softmax_normalized_fragility_temp0.5,765,30,104.73333333333333,101.0,172.0,1.7239418419032024,139,56,9.0,0.0
softmax_normalized_fragility_temp0.5,810,30,110.06666666666666,105.0,180.0,1.7035485912571906,145,59,9.0,0.0
softmax_normalized_fragility_temp0.5,855,30,111.66666666666667,106.0,186.0,1.6905298183022797,151,62,9.0,0.0
softmax_normalized_fragility_temp0.5,900,30,117.66666666666667,107.0,202.0,1.6721690214187175,163,68,9.0,0.0
softmax_normalized_fragility_temp0.5,945,30,123.73333333333333,118.0,218.0,1.6626795831026724,169,70,9.0,0.0
softmax_normalized_fragility_temp0.5,990,30,132.0,131.0,228.0,1.6696757046252124,176,70,9.0,0.0
softmax_normalized_fragility_temp0.5,1035,30,136.8,139.0,236.0,1.6643717950120245,181,76,9.0,0.0
softmax_normalized_fragility_temp0.5,1080,30,143.2,143.0,246.0,1.6635695050523942,189,79,9.0,0.0
softmax_normalized_fragility_temp0.5,1125,30,150.13333333333333,148.0,256.0,1.6683302760929302,193,86,9.0,0.0
softmax_normalized_fragility_temp0.5,1170,30,155.4,150.0,254.0,1.6636228771158188,197,90,9.0,0.0
softmax_normalized_fragility_temp0.5,1215,30,159.86666666666667,162.0,258.0,1.648046386120533,200,95,9.0,0.0
softmax_normalized_fragility_temp0.5,1260,30,161.66666666666666,166.0,246.0,1.631157662016876,200,100,9.0,0.0
softmax_normalized_fragility_temp0.5,1305,30,166.93333333333334,171.0,258.0,1.6274253270167511,200,101,9.0,0.0
softmax_normalized_fragility_temp0.5,1350,30,169.0,167.0,248.0,1.6197144293751848,200,104,9.0,0.0
softmax_normalized_fragility_temp0.5,1395,30,168.6,170.0,234.0,1.5854040887808507,200,106,9.0,0.0
softmax_normalized_fragility_temp0.5,1440,30,170.06666666666666,173.0,220.0,1.5519068388056447,200,107,9.0,0.0
softmax_normalized_fragility_temp0.5,1485,30,168.53333333333333,172.0,208.0,1.4962770313462463,200,113,9.0,0.0
softmax_normalized_fragility_temp0.5,1530,30,163.2,167.0,204.0,1.4474318474823962,200,118,9.0,0.0
softmax_normalized_fragility_temp0.5,1575,30,150.93333333333334,154.0,204.0,1.3854690090567001,200,125,9.0,0.0
softmax_normalized_fragility_temp0.5,1620,30,136.4,136.0,186.0,1.3282020314994085,200,135,9.0,0.0
softmax_normalized_fragility_temp0.5,1665,30,116.4,116.0,162.0,1.270361469745685,200,143,9.0,0.0
softmax_normalized_fragility_temp0.5,1710,30,93.8,95.0,116.0,1.2145132677722221,200,150,9.0,0.0
softmax_normalized_fragility_temp0.5,1755,30,57.53333333333333,58.0,68.0,1.1346253998403832,200,164,9.0,0.0
softmax_normalized_fragility_temp0.5,1798,30,0.0,0.0,0.0,1.0050251256281406,200,199,9.0,0.0
softmax_normalized_fragility_temp1.0,45,30,0.0,0.0,0.0,1.0,5,5,0.0,9.0
softmax_normalized_fragility_temp1.0,90,30,14.4,14.0,22.0,1.9180820105820107,17,5,8.966666666666667,0.03333333333333333
softmax_normalized_fragility_temp1.0,135,30,22.466666666666665,22.0,34.0,1.9971073371073371,25,7,9.0,0.0
softmax_normalized_fragility_temp1.0,180,30,29.066666666666666,30.0,46.0,1.921105006105006,31,10,9.0,0.0
softmax_normalized_fragility_temp1.0,225,30,32.53333333333333,32.0,54.0,1.7809599366062216,38,12,9.0,0.0
softmax_normalized_fragility_temp1.0,270,30,37.333333333333336,38.0,50.0,1.77863727678373,44,19,9.0,0.0
softmax_normalized_fragility_temp1.0,315,30,42.13333333333333,42.0,66.0,1.7452266736026627,51,21,9.0,0.0
softmax_normalized_fragility_temp1.0,360,30,46.13333333333333,46.0,68.0,1.6907514093175613,61,24,9.0,0.0
softmax_normalized_fragility_temp1.0,405,30,48.333333333333336,48.0,72.0,1.6349921688920783,67,25,9.0,0.0
softmax_normalized_fragility_temp1.0,450,30,51.4,50.0,82.0,1.6022163728652616,72,30,9.0,0.0
softmax_normalized_fragility_temp1.0,495,30,55.0,54.0,88.0,1.576925116190922,80,35,9.0,0.0
softmax_normalized_fragility_temp1.0,540,30,57.13333333333333,60.0,86.0,1.546196383364803,89,39,9.0,0.0
softmax_normalized_fragility_temp1.0,585,30,60.53333333333333,60.0,96.0,1.5148026993336232,97,45,9.0,0.0
softmax_normalized_fragility_temp1.0,630,30,63.0,62.0,100.0,1.5050994553561798,98,49,9.0,0.0
softmax_normalized_fragility_temp1.0,675,30,67.13333333333334,65.0,102.0,1.5042212355730666,107,49,9.0,0.0
softmax_normalized_fragility_temp1.0,720,30,69.06666666666666,67.0,102.0,1.4823356059998816,114,56,9.0,0.0
softmax_normalized_fragility_temp1.0,765,30,71.53333333333333,70.0,108.0,1.4601338792739866,117,62,9.0,0.0
softmax_normalized_fragility_temp1.0,810,30,75.33333333333333,76.0,110.0,1.4474624996160588,122,66,9.0,0.0
softmax_normalized_fragility_temp1.0,855,30,76.0,74.0,120.0,1.432577359577168,127,67,9.0,0.0
softmax_normalized_fragility_temp1.0,900,30,78.66666666666667,76.0,124.0,1.4110601342385702,135,73,9.0,0.0
softmax_normalized_fragility_temp1.0,945,30,79.8,79.0,124.0,1.395993709124104,140,77,9.0,0.0
softmax_normalized_fragility_temp1.0,990,30,82.93333333333334,85.0,124.0,1.395897795140973,147,81,9.0,0.0
softmax_normalized_fragility_temp1.0,1035,30,84.2,84.0,126.0,1.3858542528483007,151,90,9.0,0.0
softmax_normalized_fragility_temp1.0,1080,30,88.93333333333334,88.0,128.0,1.3874193721052628,161,93,9.0,0.0
softmax_normalized_fragility_temp1.0,1125,30,92.2,90.0,142.0,1.3852841407791199,168,96,9.0,0.0
softmax_normalized_fragility_temp1.0,1170,30,95.93333333333334,93.0,140.0,1.3703254080769407,177,105,9.0,0.0
softmax_normalized_fragility_temp1.0,1215,30,99.0,97.0,144.0,1.3606281383252155,184,108,9.0,0.0
softmax_normalized_fragility_temp1.0,1260,30,100.6,100.0,156.0,1.3583535051231796,193,111,9.0,0.0
softmax_normalized_fragility_temp1.0,1305,30,104.6,105.0,160.0,1.3673768897592542,199,115,9.0,0.0
softmax_normalized_fragility_temp1.0,1350,30,106.4,106.0,162.0,1.3545028180082197,200,118,9.0,0.0
softmax_normalized_fragility_temp1.0,1395,30,107.66666666666667,102.0,178.0,1.3415413688618965,200,123,9.0,0.0
softmax_normalized_fragility_temp1.0,1440,30,109.73333333333333,104.0,188.0,1.3389679772326137,200,126,9.0,0.0
softmax_normalized_fragility_temp1.0,1485,30,109.6,109.0,176.0,1.3254183588581436,200,130,9.0,0.0
softmax_normalized_fragility_temp1.0,1530,30,110.33333333333333,107.0,160.0,1.320204015086832,200,133,9.0,0.0
softmax_normalized_fragility_temp1.0,1575,30,109.53333333333333,111.0,150.0,1.2942928968063823,200,138,9.0,0.0
softmax_normalized_fragility_temp1.0,1620,30,103.6,100.0,150.0,1.2594544548689386,200,145,9.0,0.0
softmax_normalized_fragility_temp1.0,1665,30,94.93333333333334,98.0,132.0,1.2177843948967122,200,151,9.0,0.0
softmax_normalized_fragility_temp1.0,1710,30,77.13333333333334,77.0,118.0,1.1667828489066596,200,157,9.0,0.0
softmax_normalized_fragility_temp1.0,1755,30,51.46666666666667,50.0,68.0,1.1184400532200038,200,162,9.0,0.0
softmax_normalized_fragility_temp1.0,1798,30,0.0,0.0,0.0,1.0050251256281406,200,199,9.0,0.0
softmax_normalized_fragility_temp2.0,45,30,0.0,0.0,0.0,1.0,5,5,0.0,9.0
softmax_normalized_fragility_temp2.0,90,30,14.0,13.0,24.0,1.9326587301587304,17,5,8.966666666666667,0.03333333333333333
softmax_normalized_fragility_temp2.0,135,30,22.2,21.0,34.0,1.9687962962962964,24,8,9.0,0.0
softmax_normalized_fragility_temp2.0,180,30,28.866666666666667,30.0,40.0,1.8813247863247862,31,12,9.0,0.0
softmax_normalized_fragility_temp2.0,225,30,32.06666666666667,32.0,44.0,1.789315512488887,38,15,9.0,0.0
softmax_normalized_fragility_temp2.0,270,30,35.666666666666664,35.0,52.0,1.7431130804246746,46,18,9.0,0.0
softmax_normalized_fragility_temp2.0,315,30,41.666666666666664,41.0,62.0,1.7158029463337454,51,21,9.0,0.0
softmax_normalized_fragility_temp2.0,360,30,45.266666666666666,46.0,64.0,1.6535521189511597,56,27,9.0,0.0
softmax_normalized_fragility_temp2.0,405,30,48.333333333333336,49.0,74.0,1.6134382310684796,62,27,9.0,0.0
softmax_normalized_fragility_temp2.0,450,30,51.6,53.0,74.0,1.5903914555316137,68,33,9.0,0.0
softmax_normalized_fragility_temp2.0,495,30,53.8,55.0,80.0,1.5492978791680807,74,34,9.0,0.0
softmax_normalized_fragility_temp2.0,540,30,56.0,57.0,80.0,1.5146963196313636,82,38,9.0,0.0
softmax_normalized_fragility_temp2.0,585,30,57.6,54.0,82.0,1.4712581728753207,89,43,9.0,0.0
softmax_normalized_fragility_temp2.0,630,30,59.666666666666664,59.0,88.0,1.4760116750834016,93,49,9.0,0.0
softmax_normalized_fragility_temp2.0,675,30,62.266666666666666,63.0,102.0,1.4585829887393287,100,52,9.0,0.0
softmax_normalized_fragility_temp2.0,720,30,64.86666666666666,63.0,98.0,1.4353491115642252,106,58,9.0,0.0
softmax_normalized_fragility_temp2.0,765,30,67.46666666666667,67.0,106.0,1.4150220241116456,112,61,9.0,0.0
softmax_normalized_fragility_temp2.0,810,30,70.06666666666666,66.0,110.0,1.3953646950012666,115,65,9.0,0.0
softmax_normalized_fragility_temp2.0,855,30,70.86666666666666,71.0,114.0,1.3892709893487796,123,69,9.0,0.0
softmax_normalized_fragility_temp2.0,900,30,71.8,72.0,114.0,1.366353396974049,130,75,9.0,0.0
softmax_normalized_fragility_temp2.0,945,30,71.73333333333333,71.0,118.0,1.352225760061027,135,79,9.0,0.0
softmax_normalized_fragility_temp2.0,990,30,72.93333333333334,72.0,112.0,1.3494092603445238,141,80,9.0,0.0
softmax_normalized_fragility_temp2.0,1035,30,74.93333333333334,76.0,112.0,1.3393064274309425,143,87,9.0,0.0
softmax_normalized_fragility_temp2.0,1080,30,77.46666666666667,82.0,108.0,1.3423485263027726,149,94,9.0,0.0
softmax_normalized_fragility_temp2.0,1125,30,80.26666666666667,83.0,112.0,1.3423413304533096,157,97,9.0,0.0
softmax_normalized_fragility_temp2.0,1170,30,82.13333333333334,84.0,122.0,1.3219568279343221,166,102,9.0,0.0
softmax_normalized_fragility_temp2.0,1215,30,83.13333333333334,82.0,130.0,1.3092778463624115,173,106,9.0,0.0
softmax_normalized_fragility_temp2.0,1260,30,84.6,82.0,126.0,1.3075041135428358,180,112,9.0,0.0
softmax_normalized_fragility_temp2.0,1305,30,87.6,87.0,134.0,1.3134086203684057,186,114,9.0,0.0
softmax_normalized_fragility_temp2.0,1350,30,88.53333333333333,86.0,134.0,1.3006160322225833,189,119,9.0,0.0
softmax_normalized_fragility_temp2.0,1395,30,89.6,92.0,136.0,1.294936350484915,194,125,9.0,0.0
softmax_normalized_fragility_temp2.0,1440,30,90.6,90.0,140.0,1.284586052716242,195,128,9.0,0.0
softmax_normalized_fragility_temp2.0,1485,30,92.66666666666667,93.0,138.0,1.2751338149873812,200,135,9.0,0.0
softmax_normalized_fragility_temp2.0,1530,30,92.2,96.0,140.0,1.2645265925041533,200,141,9.0,0.0
softmax_normalized_fragility_temp2.0,1575,30,92.86666666666666,97.0,142.0,1.251105801662078,200,148,9.0,0.0
softmax_normalized_fragility_temp2.0,1620,30,90.4,90.0,130.0,1.2329115383270612,200,150,9.0,0.0
softmax_normalized_fragility_temp2.0,1665,30,86.33333333333333,86.0,124.0,1.1996524417240282,200,156,9.0,0.0
softmax_normalized_fragility_temp2.0,1710,30,73.26666666666667,71.0,98.0,1.1539063034609263,200,166,9.0,0.0
softmax_normalized_fragility_temp2.0,1755,30,49.8,52.0,68.0,1.103381170572018,200,170,9.0,0.0
softmax_normalized_fragility_temp2.0,1798,30,0.0,0.0,0.0,1.0050251256281406,200,199,9.0,0.0
softmax_normalized_fragility_temp4.0,45,30,0.0,0.0,0.0,1.0,5,5,0.0,9.0
softmax_normalized_fragility_temp4.0,90,30,13.733333333333333,12.0,24.0,1.8985978835978836,17,5,8.966666666666667,0.03333333333333333
softmax_normalized_fragility_temp4.0,135,30,22.933333333333334,22.0,36.0,1.9688888888888891,25,8,9.0,0.0
softmax_normalized_fragility_temp4.0,180,30,28.933333333333334,30.0,42.0,1.8842971679736387,32,11,9.0,0.0
softmax_normalized_fragility_temp4.0,225,30,32.266666666666666,31.0,42.0,1.7822596505375141,38,16,9.0,0.0
softmax_normalized_fragility_temp4.0,270,30,34.733333333333334,34.0,50.0,1.7427668268675134,46,19,9.0,0.0
softmax_normalized_fragility_temp4.0,315,30,40.53333333333333,41.0,64.0,1.7221139447411937,50,22,9.0,0.0
softmax_normalized_fragility_temp4.0,360,30,43.6,43.0,66.0,1.6686169130056565,57,25,9.0,0.0
softmax_normalized_fragility_temp4.0,405,30,46.8,45.0,74.0,1.6261478028488427,61,28,9.0,0.0
softmax_normalized_fragility_temp4.0,450,30,50.266666666666666,52.0,74.0,1.5883780297619687,68,33,9.0,0.0
softmax_normalized_fragility_temp4.0,495,30,52.4,49.0,80.0,1.5394901515329236,74,38,9.0,0.0
softmax_normalized_fragility_temp4.0,540,30,54.13333333333333,55.0,80.0,1.4913726464371668,82,41,9.0,0.0
softmax_normalized_fragility_temp4.0,585,30,54.53333333333333,56.0,84.0,1.4500606583897313,90,46,9.0,0.0
softmax_normalized_fragility_temp4.0,630,30,56.666666666666664,57.0,90.0,1.4402901002216248,91,48,9.0,0.0
softmax_normalized_fragility_temp4.0,675,30,58.4,57.0,102.0,1.4260390697767742,100,52,9.0,0.0
softmax_normalized_fragility_temp4.0,720,30,60.53333333333333,60.0,98.0,1.4101402351830359,107,55,9.0,0.0
softmax_normalized_fragility_temp4.0,765,30,63.46666666666667,64.0,102.0,1.3949770140397486,110,59,9.0,0.0
softmax_normalized_fragility_temp4.0,810,30,65.26666666666667,67.0,106.0,1.3751978359768444,115,62,9.0,0.0
softmax_normalized_fragility_temp4.0,855,30,66.46666666666667,66.0,110.0,1.3641831025482287,124,68,9.0,0.0
softmax_normalized_fragility_temp4.0,900,30,66.8,66.0,110.0,1.3358092669632735,128,74,9.0,0.0
softmax_normalized_fragility_temp4.0,945,30,67.4,66.0,114.0,1.325545242091285,133,76,9.0,0.0
softmax_normalized_fragility_temp4.0,990,30,69.06666666666666,73.0,116.0,1.3285377631363005,139,77,9.0,0.0
softmax_normalized_fragility_temp4.0,1035,30,69.26666666666667,74.0,106.0,1.3146764574726384,142,85,9.0,0.0
softmax_normalized_fragility_temp4.0,1080,30,71.66666666666667,76.0,106.0,1.3187789287367127,150,90,9.0,0.0
softmax_normalized_fragility_temp4.0,1125,30,75.33333333333333,77.0,110.0,1.3160408820389198,156,95,9.0,0.0
softmax_normalized_fragility_temp4.0,1170,30,76.33333333333333,74.0,120.0,1.2978414113114072,164,99,9.0,0.0
softmax_normalized_fragility_temp4.0,1215,30,76.6,73.0,132.0,1.2839780943065577,171,107,9.0,0.0
softmax_normalized_fragility_temp4.0,1260,30,77.53333333333333,76.0,128.0,1.2810461862692697,178,111,9.0,0.0
softmax_normalized_fragility_temp4.0,1305,30,80.8,79.0,136.0,1.2863062674391081,184,113,9.0,0.0
softmax_normalized_fragility_temp4.0,1350,30,81.46666666666667,80.0,134.0,1.2762438827749174,188,120,9.0,0.0
softmax_normalized_fragility_temp4.0,1395,30,82.8,81.0,140.0,1.273053555625838,193,124,9.0,0.0
softmax_normalized_fragility_temp4.0,1440,30,83.46666666666667,81.0,146.0,1.259522955875947,194,129,9.0,0.0
softmax_normalized_fragility_temp4.0,1485,30,84.73333333333333,80.0,140.0,1.2493846365915766,200,136,9.0,0.0
softmax_normalized_fragility_temp4.0,1530,30,85.2,85.0,142.0,1.2391403942275374,200,142,9.0,0.0
softmax_normalized_fragility_temp4.0,1575,30,86.73333333333333,84.0,142.0,1.231599682303954,200,146,9.0,0.0
softmax_normalized_fragility_temp4.0,1620,30,85.2,80.0,130.0,1.2209949125383235,200,148,9.0,0.0
softmax_normalized_fragility_temp4.0,1665,30,82.13333333333334,82.0,126.0,1.2020147174640148,200,152,9.0,0.0
softmax_normalized_fragility_temp4.0,1710,30,71.0,70.0,98.0,1.1625672572640808,200,159,9.0,0.0
softmax_normalized_fragility_temp4.0,1755,30,49.266666666666666,48.0,68.0,1.111999933620582,200,168,9.0,0.0
softmax_normalized_fragility_temp4.0,1798,30,0.0,0.0,0.0,1.0050251256281406,200,199,9.0,0.0
stochastic_normalized_fragility,45,30,0.0,0.0,0.0,1.0,5,5,0.0,9.0
stochastic_normalized_fragility,90,30,15.0,14.0,24.0,2.001388888888889,17,5,8.9,0.1
stochastic_normalized_fragility,135,30,22.8,21.0,40.0,2.0123569023569026,25,6,9.0,0.0
stochastic_normalized_fragility,180,30,30.0,31.0,44.0,1.9821511495040907,31,10,9.0,0.0
stochastic_normalized_fragility,225,30,33.733333333333334,34.0,48.0,1.8588231183161523,37,13,9.0,0.0
