policy_name,baseline_policy,reveal_seed,n_budgets,policy_wins,policy_win_fraction,policy_auc,baseline_auc,policy_minus_baseline_auc
softmax_normalized_fragility_temp0.5,uniform_step_balanced,1212,40,17,0.425,0.012671085051240635,0.012170175408716932,0.0005009096425237034
softmax_normalized_fragility_temp0.5,uniform_step_balanced,1313,40,13,0.325,0.027058617173718123,0.02203571344991379,0.005022903723804335
softmax_normalized_fragility_temp0.5,uniform_step_balanced,1414,40,24,0.6,0.01527450405896921,0.01767052757319083,-0.0023960235142216207
softmax_normalized_fragility_temp0.5,uniform_step_balanced,1515,40,15,0.375,0.012186158703879428,0.010691821308532284,0.001494337395347144
softmax_normalized_fragility_temp0.5,uniform_step_balanced,1616,40,18,0.45,0.01226063012557403,0.010540329070659347,0.0017203010549146826
softmax_normalized_fragility_temp0.5,uniform_step_balanced,1717,40,21,0.525,0.007794530090500978,0.00691201190455868,0.0008825181859422986
softmax_normalized_fragility_temp0.5,uniform_step_balanced,1818,40,21,0.525,0.011559442688969848,0.010894898835503635,0.0006645438534662127
softmax_normalized_fragility_temp0.5,uniform_step_balanced,1919,40,12,0.3,0.021561609286585025,0.013937003274894614,0.007624606011690412
softmax_normalized_fragility_temp0.5,uniform_step_balanced,2020,40,19,0.475,0.007452652733528686,0.00804688140667155,-0.0005942286731428631
softmax_normalized_fragility_temp0.5,uniform_step_balanced,2121,40,16,0.4,0.020059120284069375,0.01560085882924854,0.004458261454820835
softmax_normalized_fragility_temp0.5,uniform_step_balanced,2222,40,17,0.425,0.009266587731259043,0.006607220202321865,0.002659367528937178
softmax_normalized_fragility_temp0.5,uniform_step_balanced,2323,40,20,0.5,0.009702198307986326,0.00989988464243342,-0.00019768633444709402
softmax_normalized_fragility_temp0.5,uniform_step_balanced,2424,40,14,0.35,0.01922665963959157,0.018722927713536796,0.0005037319260547748
softmax_normalized_fragility_temp0.5,uniform_step_balanced,2525,40,14,0.35,0.010511198727690844,0.00701650290330034,0.0034946958243905046
softmax_normalized_fragility_temp0.5,uniform_step_balanced,2626,40,9,0.225,0.017781735461477714,0.008736596031496619,0.009045139429981095
softmax_normalized_fragility_temp0.5,uniform_step_balanced,2727,40,20,0.5,0.012589255755038645,0.014102489738240045,-0.0015132339832013997
