policy_name,baseline_policy,reveal_seed,n_budgets,policy_wins,policy_win_fraction,policy_auc,baseline_auc,policy_minus_baseline_auc
epsilon_greedy_eps0.2,uniform_step_balanced,101,7,2,0.2857142857142857,0.00572777147037303,0.00539649711895304,0.0003312743514199898
epsilon_greedy_eps0.2,uniform_step_balanced,202,7,3,0.42857142857142855,0.00907076798645532,0.012639605600510704,-0.003568837614055383
epsilon_greedy_eps0.2,uniform_step_balanced,303,7,2,0.2857142857142857,0.01248679013721788,0.00907970257512294,0.0034070875620949397
epsilon_greedy_eps0.2,uniform_step_balanced,404,7,1,0.14285714285714285,0.00912066470907698,0.007332424863556044,0.0017882398455209359
epsilon_greedy_eps0.2,uniform_step_balanced,505,7,3,0.42857142857142855,0.03146541377626742,0.027403867809493773,0.0040615459667736505
epsilon_greedy_eps0.2,uniform_step_balanced,606,7,4,0.5714285714285714,0.005664809688730378,0.009797518508068401,-0.004132708819338023
epsilon_greedy_eps0.2,uniform_step_balanced,707,7,3,0.42857142857142855,0.007547044223380816,0.010443820733288053,-0.0028967765099072373
epsilon_greedy_eps0.2,uniform_step_balanced,808,7,2,0.2857142857142857,0.021675901552357248,0.012590400646346343,0.009085500906010905
epsilon_greedy_eps0.2,uniform_step_balanced,909,7,3,0.42857142857142855,0.00939394823099682,0.008510083406422363,0.0008838648245744572
epsilon_greedy_eps0.2,uniform_step_balanced,1010,7,2,0.2857142857142857,0.009484504526419624,0.007551689053113603,0.0019328154733060212
epsilon_greedy_eps0.2,uniform_step_balanced,1111,7,2,0.2857142857142857,0.01104582696626024,0.009861612140035336,0.0011842148262249039
epsilon_greedy_eps0.2,uniform_step_balanced,1212,7,2,0.2857142857142857,0.01837000555318016,0.013260948023792645,0.005109057529387515
epsilon_greedy_eps0.2,uniform_step_balanced,1313,7,4,0.5714285714285714,0.013204935359410619,0.024981355422110326,-0.011776420062699708
epsilon_greedy_eps0.2,uniform_step_balanced,1414,7,4,0.5714285714285714,0.013211341209370214,0.017879879056773403,-0.00466853784740319
epsilon_greedy_eps0.2,uniform_step_balanced,1515,7,4,0.5714285714285714,0.008986779550143252,0.009199048334478807,-0.00021226878433555467
epsilon_greedy_eps0.2,uniform_step_balanced,1616,7,3,0.42857142857142855,0.009496255384604626,0.01115980844332495,-0.0016635530587203236
epsilon_greedy_eps0.2,uniform_step_balanced,1717,7,2,0.2857142857142857,0.007881757077336736,0.0088329001787965,-0.000951143101459764
epsilon_greedy_eps0.2,uniform_step_balanced,1818,7,4,0.5714285714285714,0.00924265915341042,0.009314648468348835,-7.198931493841536e-05
epsilon_greedy_eps0.2,uniform_step_balanced,1919,7,3,0.42857142857142855,0.015739371674770825,0.013085732735178402,0.002653638939592423
epsilon_greedy_eps0.2,uniform_step_balanced,2020,7,1,0.14285714285714285,0.009133964782030506,0.0051155120706784935,0.0040184527113520125
epsilon_greedy_eps0.2,uniform_step_balanced,2121,7,2,0.2857142857142857,0.01453680009313263,0.012362971710702622,0.0021738283824300087
epsilon_greedy_eps0.2,uniform_step_balanced,2222,7,3,0.42857142857142855,0.003977448836701179,0.005792671324515204,-0.0018152224878140253
epsilon_greedy_eps0.2,uniform_step_balanced,2323,7,2,0.2857142857142857,0.010291742314194082,0.010936734073130951,-0.0006449917589368692
epsilon_greedy_eps0.2,uniform_step_balanced,2424,7,2,0.2857142857142857,0.023703464036339675,0.018874310810656693,0.004829153225682982
epsilon_greedy_eps0.2,uniform_step_balanced,2525,7,0,0.0,0.009033003792579285,0.0043640965954638376,0.004668907197115447
epsilon_greedy_eps0.2,uniform_step_balanced,2626,7,1,0.14285714285714285,0.011634367995218565,0.007441626030346719,0.004192741964871846
epsilon_greedy_eps0.2,uniform_step_balanced,2727,7,1,0.14285714285714285,0.021153503412486722,0.013773174718225308,0.007380328694261414
epsilon_greedy_eps0.2,uniform_step_balanced,2828,7,2,0.2857142857142857,0.006985150306802998,0.00795966243564795,-0.0009745121288449515
epsilon_greedy_eps0.2,uniform_step_balanced,2929,7,1,0.14285714285714285,0.024500902625618173,0.01765982706993635,0.006841075555681822
epsilon_greedy_eps0.2,uniform_step_balanced,3030,7,5,0.7142857142857143,0.009406325756477367,0.019431712868937055,-0.010025387112459688
exploration_bonus_c0.25,uniform_step_balanced,101,7,2,0.2857142857142857,0.0072347646078524995,0.00539649711895304,0.0018382674888994593
exploration_bonus_c0.25,uniform_step_balanced,202,7,3,0.42857142857142855,0.015305237318376942,0.012639605600510704,0.0026656317178662386
