policy_name,base_policy_name,reveal_seed,recomputation_index,revealed_count_at_recomputation,runtime_seconds,total_loo_terms_available,total_loo_terms_used,max_loo_terms_per_step,loo_subsampled,top_fragile_step,top_fragility,policy_kwargs
greedy_loo_fragility,greedy_loo_fragility,101,34,1530,9.314393542008474,1530,180,20,True,T1590 - Reconnaissance: Gather Victim Network Information,9.306126775255629e-05,{}
greedy_loo_fragility,greedy_loo_fragility,101,35,1575,9.437342332908884,1575,180,20,True,T1590 - Reconnaissance: Gather Victim Network Information,9.442531279747209e-05,{}
greedy_loo_fragility,greedy_loo_fragility,101,36,1620,8.382654624991119,1620,180,20,True,T1590 - Reconnaissance: Gather Victim Network Information,9.270111782987397e-05,{}
greedy_loo_fragility,greedy_loo_fragility,101,37,1665,8.64778891694732,1665,180,20,True,T1590 - Reconnaissance: Gather Victim Network Information,9.548410934018657e-05,{}
greedy_loo_fragility,greedy_loo_fragility,101,38,1710,8.421330209006555,1710,180,20,True,T1590 - Reconnaissance: Gather Victim Network Information,4.720799071101423e-05,{}
greedy_loo_fragility,greedy_loo_fragility,101,39,1755,7.847730042063631,1755,180,20,True,T1498.002 - Impact: Reflection/Amplification Attack,6.960834486098904e-05,{}
epsilon_greedy_eps0.2,epsilon_greedy_loo_fragility,101,1,45,1.3235768750309944,45,45,20,False,T1571 - Defense Evasion: Non-Standard Port,0.00013575569833673576,"{""epsilon"": 0.2}"
epsilon_greedy_eps0.2,epsilon_greedy_loo_fragility,101,2,90,1.6451256249565631,90,65,20,True,T1036 - Defense Evasion: Masquerading,7.519846484063602e-05,"{""epsilon"": 0.2}"
epsilon_greedy_eps0.2,epsilon_greedy_loo_fragility,101,3,135,2.4387299170484766,135,90,20,True,T1571 - Defense Evasion: Non-Standard Port,7.946604538400982e-05,"{""epsilon"": 0.2}"
epsilon_greedy_eps0.2,epsilon_greedy_loo_fragility,101,4,180,3.2092542499303818,180,98,20,True,T1584.005 - Resource Development: Build/Compromise Botnet,0.00014598080605440175,"{""epsilon"": 0.2}"
epsilon_greedy_eps0.2,epsilon_greedy_loo_fragility,101,5,225,4.1568806250579655,225,118,20,True,T1036 - Defense Evasion: Masquerading,0.00016489851387476183,"{""epsilon"": 0.2}"
epsilon_greedy_eps0.2,epsilon_greedy_loo_fragility,101,6,270,4.235766917001456,270,127,20,True,T1036 - Defense Evasion: Masquerading,0.00013690463716655222,"{""epsilon"": 0.2}"
epsilon_greedy_eps0.2,epsilon_greedy_loo_fragility,101,7,315,4.558511666953564,315,141,20,True,T1590 - Reconnaissance: Gather Victim Network Information,0.0001588886029231921,"{""epsilon"": 0.2}"
epsilon_greedy_eps0.2,epsilon_greedy_loo_fragility,101,8,360,5.004804457887076,360,152,20,True,T1036 - Defense Evasion: Masquerading,0.00012117172343130069,"{""epsilon"": 0.2}"
epsilon_greedy_eps0.2,epsilon_greedy_loo_fragility,101,9,405,5.450634500011802,405,167,20,True,T1583.005 - Resource Development: Acquire Botnet,9.976236856842007e-05,"{""epsilon"": 0.2}"
epsilon_greedy_eps0.2,epsilon_greedy_loo_fragility,101,10,450,6.047958957962692,450,180,20,True,T1036 - Defense Evasion: Masquerading,8.723573199997573e-05,"{""epsilon"": 0.2}"
epsilon_greedy_eps0.2,epsilon_greedy_loo_fragility,101,11,495,6.45531441597268,495,180,20,True,T1498.001 - Impact: Direct Network Flood,7.287014080717039e-05,"{""epsilon"": 0.2}"
epsilon_greedy_eps0.2,epsilon_greedy_loo_fragility,101,12,540,6.901726000010967,540,180,20,True,T1583.005 - Resource Development: Acquire Botnet,8.093874941602246e-05,"{""epsilon"": 0.2}"
epsilon_greedy_eps0.2,epsilon_greedy_loo_fragility,101,13,585,7.669727958040312,585,180,20,True,T1583.005 - Resource Development: Acquire Botnet,7.400431795898913e-05,"{""epsilon"": 0.2}"
epsilon_greedy_eps0.2,epsilon_greedy_loo_fragility,101,14,630,6.811943292035721,630,180,20,True,T1036 - Defense Evasion: Masquerading,6.061826267195096e-05,"{""epsilon"": 0.2}"
epsilon_greedy_eps0.2,epsilon_greedy_loo_fragility,101,15,675,7.3275773340137675,675,180,20,True,T1036 - Defense Evasion: Masquerading,5.5112412367371434e-05,"{""epsilon"": 0.2}"
epsilon_greedy_eps0.2,epsilon_greedy_loo_fragility,101,16,720,5.951998042059131,720,180,20,True,T1036 - Defense Evasion: Masquerading,5.424990362610648e-05,"{""epsilon"": 0.2}"
epsilon_greedy_eps0.2,epsilon_greedy_loo_fragility,101,17,765,6.315549249993637,765,180,20,True,T1036 - Defense Evasion: Masquerading,6.684550211761066e-05,"{""epsilon"": 0.2}"
epsilon_greedy_eps0.2,epsilon_greedy_loo_fragility,101,18,810,7.899171750061214,810,180,20,True,T1498.001 - Impact: Direct Network Flood,7.59888360108711e-05,"{""epsilon"": 0.2}"
epsilon_greedy_eps0.2,epsilon_greedy_loo_fragility,101,19,855,7.560205167043023,855,180,20,True,T1498.001 - Impact: Direct Network Flood,7.466612450868043e-05,"{""epsilon"": 0.2}"
