policy_name,budget,n_runs,mean_step_count_l1_imbalance,median_step_count_l1_imbalance,max_step_count_l1_imbalance,mean_max_min_revealed_row_ratio,maximum_observed_revealed_row_count_any_step,minimum_observed_revealed_row_count_any_step,average_steps_above_initial_5,average_steps_still_at_initial_5
stochastic_exploration_bonus_c0.25,540,30,57.8,58.0,96.0,1.5450428561907288,86,38,9.0,0.0
stochastic_exploration_bonus_c0.25,585,30,61.13333333333333,61.0,102.0,1.5021096287970168,93,43,9.0,0.0
stochastic_exploration_bonus_c0.25,630,30,62.4,62.0,106.0,1.5037103403632877,97,46,9.0,0.0
stochastic_exploration_bonus_c0.25,675,30,65.53333333333333,65.0,116.0,1.4915500535076405,102,51,9.0,0.0
stochastic_exploration_bonus_c0.25,720,30,69.13333333333334,67.0,118.0,1.4687599308933454,109,55,9.0,0.0
stochastic_exploration_bonus_c0.25,765,30,71.2,71.0,124.0,1.4463529366154253,114,59,9.0,0.0
stochastic_exploration_bonus_c0.25,810,30,74.6,73.0,126.0,1.4374194356172993,118,62,9.0,0.0
stochastic_exploration_bonus_c0.25,855,30,75.8,74.0,128.0,1.4323198337860557,124,65,9.0,0.0
stochastic_exploration_bonus_c0.25,900,30,77.8,78.0,130.0,1.405324727514149,132,71,9.0,0.0
stochastic_exploration_bonus_c0.25,945,30,79.0,79.0,138.0,1.3885734085793544,137,77,9.0,0.0
stochastic_exploration_bonus_c0.25,990,30,82.46666666666667,87.0,136.0,1.3884001981881382,144,78,9.0,0.0
stochastic_exploration_bonus_c0.25,1035,30,83.86666666666666,80.0,134.0,1.381272836502246,150,86,9.0,0.0
stochastic_exploration_bonus_c0.25,1080,30,88.6,90.0,142.0,1.3829955928800552,155,91,9.0,0.0
stochastic_exploration_bonus_c0.25,1125,30,92.0,90.0,146.0,1.3749997035662522,165,96,9.0,0.0
stochastic_exploration_bonus_c0.25,1170,30,94.8,93.0,160.0,1.3658536008300872,174,100,9.0,0.0
stochastic_exploration_bonus_c0.25,1215,30,96.8,94.0,160.0,1.3510712891166738,181,108,9.0,0.0
stochastic_exploration_bonus_c0.25,1260,30,97.8,96.0,156.0,1.3431626157885512,191,114,9.0,0.0
stochastic_exploration_bonus_c0.25,1305,30,101.6,102.0,158.0,1.3521813050677152,196,116,9.0,0.0
stochastic_exploration_bonus_c0.25,1350,30,103.33333333333333,102.0,164.0,1.3395094777248515,200,122,9.0,0.0
stochastic_exploration_bonus_c0.25,1395,30,103.93333333333334,102.0,162.0,1.330626802782692,200,127,9.0,0.0
stochastic_exploration_bonus_c0.25,1440,30,106.93333333333334,105.0,168.0,1.3239404532439467,200,132,9.0,0.0
stochastic_exploration_bonus_c0.25,1485,30,108.2,106.0,164.0,1.3074750704086588,200,137,9.0,0.0
stochastic_exploration_bonus_c0.25,1530,30,108.06666666666666,105.0,160.0,1.3016569567945848,200,142,9.0,0.0
stochastic_exploration_bonus_c0.25,1575,30,107.26666666666667,104.0,176.0,1.2763737782964157,200,145,9.0,0.0
stochastic_exploration_bonus_c0.25,1620,30,101.4,100.0,166.0,1.2450598635337868,200,150,9.0,0.0
stochastic_exploration_bonus_c0.25,1665,30,92.73333333333333,89.0,142.0,1.2073636894617283,200,159,9.0,0.0
stochastic_exploration_bonus_c0.25,1710,30,75.86666666666666,77.0,106.0,1.1601831205704594,200,163,9.0,0.0
stochastic_exploration_bonus_c0.25,1755,30,49.06666666666667,49.0,62.0,1.1082599764089942,200,169,9.0,0.0
stochastic_exploration_bonus_c0.25,1798,30,0.0,0.0,0.0,1.0050251256281406,200,199,9.0,0.0
stochastic_exploration_bonus_c0.5,45,30,0.0,0.0,0.0,1.0,5,5,0.0,9.0
stochastic_exploration_bonus_c0.5,90,30,14.2,14.0,24.0,1.9072619047619053,17,5,8.966666666666667,0.03333333333333333
stochastic_exploration_bonus_c0.5,135,30,22.333333333333332,22.0,34.0,1.9324074074074074,25,8,9.0,0.0
