policy_name,reveal_seed,auc_distance,mean_distance_across_budgets
epsilon_greedy_eps0.2,101,0.01078960532457526,7.482401378330489e-06
epsilon_greedy_eps0.2,202,0.009642090310735561,8.417900153708051e-06
epsilon_greedy_eps0.2,303,0.009675856424163548,1.2967296880546976e-05
epsilon_greedy_eps0.2,404,0.01020564087780524,1.7966016722108402e-05
epsilon_greedy_eps0.2,505,0.022109355578899488,2.9330764613274255e-05
epsilon_greedy_eps0.2,606,0.00814288187572999,1.568068304794115e-05
epsilon_greedy_eps0.2,707,0.007097027652237883,1.1973294632093642e-05
epsilon_greedy_eps0.2,808,0.006104635149142807,5.9185787149495985e-06
epsilon_greedy_eps0.2,909,0.013765505805182604,1.2455737978167921e-05
epsilon_greedy_eps0.2,1010,0.005664169918906012,7.274759205001174e-06
exploration_bonus_c0.25,101,0.008090098455937939,5.160958692859792e-06
exploration_bonus_c0.25,202,0.014312567279175993,9.925386295034083e-06
exploration_bonus_c0.25,303,0.011488027935012642,1.699905515897806e-05
exploration_bonus_c0.25,404,0.028286759902906997,2.9527994798725906e-05
exploration_bonus_c0.25,505,0.04396982873403848,3.3957972020932684e-05
exploration_bonus_c0.25,606,0.007693434423021628,1.4768580438362793e-05
exploration_bonus_c0.25,707,0.023727514586987814,2.1169819339199945e-05
exploration_bonus_c0.25,808,0.007730342271455954,9.776058088948207e-06
exploration_bonus_c0.25,909,0.019343599265764132,1.1894948923827053e-05
exploration_bonus_c0.25,1010,0.006725489112859714,7.833119270209382e-06
exploration_bonus_c0.5,101,0.0044726860393886,3.755880350081719e-06
exploration_bonus_c0.5,202,0.011462026911780497,8.603332963717643e-06
exploration_bonus_c0.5,303,0.01833666144157886,1.8843980856030294e-05
exploration_bonus_c0.5,404,0.012466592273797195,2.2237023829168748e-05
exploration_bonus_c0.5,505,0.010725051367856203,2.194393583598849e-05
exploration_bonus_c0.5,606,0.0056839338759923546,1.3804194650908168e-05
exploration_bonus_c0.5,707,0.007427495872343934,1.5091260836183788e-05
exploration_bonus_c0.5,808,0.007327662402578977,9.71930296123865e-06
exploration_bonus_c0.5,909,0.016671723712397717,1.2150364504278766e-05
exploration_bonus_c0.5,1010,0.007175305929824204,7.816962482149772e-06
exploration_bonus_c1.0,101,0.0046436848398074436,4.452512612491949e-06
exploration_bonus_c1.0,202,0.0063308084757911325,6.77558080234319e-06
exploration_bonus_c1.0,303,0.01113945640837346,1.6017900160947168e-05
exploration_bonus_c1.0,404,0.010674011724259502,2.0581556900842327e-05
exploration_bonus_c1.0,505,0.020877972518974226,2.56924245511607e-05
exploration_bonus_c1.0,606,0.007156735723963715,1.4251226623617653e-05
exploration_bonus_c1.0,707,0.006864365039083095,1.3718119878559807e-05
exploration_bonus_c1.0,808,0.00927975191839798,1.0394824933663643e-05
exploration_bonus_c1.0,909,0.009109965283906445,9.642024552356637e-06
exploration_bonus_c1.0,1010,0.008012456879193736,8.506043159230096e-06
greedy_loo_fragility,101,0.003874851713302362,3.972271756366139e-06
greedy_loo_fragility,202,0.005311137434070381,6.551333207183782e-06
greedy_loo_fragility,303,0.017185821883971775,2.252698959555132e-05
greedy_loo_fragility,404,0.017760597025731614,2.4674255296654068e-05
greedy_loo_fragility,505,0.01562499981003668,2.5164260949422462e-05
greedy_loo_fragility,606,0.006049901226987011,1.3756935406832353e-05
greedy_loo_fragility,707,0.013884217669222034,1.662399739516982e-05
greedy_loo_fragility,808,0.010334043316547796,1.0534766055071939e-05
greedy_loo_fragility,909,0.011948171532023724,9.808837604404957e-06
greedy_loo_fragility,1010,0.00807215975268014,8.141098114211048e-06
uniform_step_balanced,101,0.00539649711895304,3.5325343707483655e-06
uniform_step_balanced,202,0.012639605600510704,1.1179576410248199e-05
uniform_step_balanced,303,0.00907970257512294,9.959396477099934e-06
uniform_step_balanced,404,0.007332424863556044,1.581549556843163e-05
uniform_step_balanced,505,0.027403867809493773,3.227893571068198e-05
uniform_step_balanced,606,0.009797518508068401,1.6046517506165543e-05
uniform_step_balanced,707,0.010443820733288053,1.588906869903728e-05
uniform_step_balanced,808,0.012590400646346343,9.939363255863387e-06
uniform_step_balanced,909,0.008510083406422363,9.750919422415699e-06
uniform_step_balanced,1010,0.007551689053113603,9.895445738802404e-06
