policy_name,budget,n_runs,distance_mean,distance_median,distance_std,distance_min,distance_max,distance_p25,distance_p75,p_success_mean_mean,step_count_l1_mean,step_count_l1_median,step_count_l1_max
stochastic_epsilon_greedy_eps0.2,45,30,4.994846867156529e-05,4.6291629793680336e-05,3.570152585498149e-05,2.6973343876948786e-06,0.00014082810804004353,2.4054123116245277e-05,7.234026798339375e-05,0.2251829989501882,0.0,0.0,0.0
stochastic_epsilon_greedy_eps0.2,90,30,3.227974599984015e-05,2.891222082630132e-05,2.0669459509962417e-05,7.095540307316358e-06,8.509124250834739e-05,1.5408507372831464e-05,4.5551250968287234e-05,0.22413188589353875,9.8,8.0,22.0
stochastic_epsilon_greedy_eps0.2,135,30,1.8660391484282404e-05,1.3713150192257639e-05,1.8027654505001898e-05,2.002181266843376e-06,9.01597992338145e-05,7.788606519530631e-06,2.2950890631043222e-05,0.22408062589378241,13.066666666666666,12.0,26.0
stochastic_epsilon_greedy_eps0.2,180,30,1.7285612098033146e-05,9.598881268906691e-06,1.8864981057378e-05,2.764527153826324e-06,9.551965090621406e-05,5.9298679884308205e-06,2.071596058394084e-05,0.2243696556444597,12.133333333333333,10.0,30.0
stochastic_epsilon_greedy_eps0.2,225,30,1.3516562182118882e-05,1.0484321021258238e-05,1.1546290182520219e-05,1.2063789025561135e-06,4.091271861742565e-05,4.7282587234640135e-06,1.9018867404178713e-05,0.22466319690480369,14.6,13.0,32.0
stochastic_epsilon_greedy_eps0.2,270,30,1.209365236508887e-05,6.946960370558851e-06,1.2182344260211066e-05,2.189359264457838e-06,5.156165295272066e-05,3.776584040207246e-06,1.4339250490099838e-05,0.22462468859278661,16.4,15.0,44.0
stochastic_epsilon_greedy_eps0.2,315,30,1.2175272278730127e-05,1.0158591726057696e-05,9.63817260383748e-06,1.4885297550172315e-06,3.5545357408237594e-05,3.888453117662036e-06,1.7265940828929068e-05,0.22448482568795716,15.4,13.0,48.0
stochastic_epsilon_greedy_eps0.2,360,30,1.0123227616854741e-05,6.381916028191817e-06,1.2379992260620262e-05,1.941605623585443e-06,6.517526395154148e-05,3.4741374991024284e-06,1.1315172429211144e-05,0.22417459138758566,14.8,14.0,42.0
stochastic_epsilon_greedy_eps0.2,405,30,8.52482584294887e-06,6.426364214387252e-06,7.909935249168226e-06,1.3511740222853072e-06,4.016547221126882e-05,3.49602065297808e-06,1.1077258079346816e-05,0.2242871067927827,15.666666666666666,14.0,36.0
stochastic_epsilon_greedy_eps0.2,450,30,8.161071615881957e-06,6.149875159288893e-06,7.2563022152495e-06,1.49264418270804e-06,3.197409861663221e-05,3.734425136217732e-06,9.53874597863809e-06,0.22429275313420702,16.4,15.0,42.0
stochastic_epsilon_greedy_eps0.2,495,30,6.769579485371551e-06,5.963631167575716e-06,4.003351794956422e-06,8.126647163800679e-07,1.7501136673704066e-05,3.729778620011049e-06,9.368978776757701e-06,0.2246287657476569,17.933333333333334,17.0,44.0
stochastic_epsilon_greedy_eps0.2,540,30,6.093970124844876e-06,5.769069649625538e-06,3.600594314397373e-06,1.1624728113202488e-06,1.5047251238408807e-05,3.130672428950849e-06,7.975377104314408e-06,0.22441177688340144,17.066666666666666,14.0,50.0
stochastic_epsilon_greedy_eps0.2,585,30,6.304724774265953e-06,5.120107242838572e-06,4.760994472435709e-06,9.687422566528486e-07,2.189555314657992e-05,2.8936018109172123e-06,8.069871680149064e-06,0.22445349857101424,18.133333333333333,16.0,50.0
stochastic_epsilon_greedy_eps0.2,630,30,6.42327451737342e-06,5.641207554018775e-06,3.330992885903205e-06,1.2186752150641052e-06,1.4040980905385335e-05,4.117719169500523e-06,8.962584504316377e-06,0.2244864706678165,17.933333333333334,16.0,48.0
stochastic_epsilon_greedy_eps0.2,675,30,5.579019851644385e-06,4.696508713910207e-06,3.4778054297677177e-06,1.1589953511717052e-06,1.3854802522834845e-05,3.309265167883995e-06,7.212514167968376e-06,0.22470503028186922,18.866666666666667,18.0,54.0
stochastic_epsilon_greedy_eps0.2,720,30,5.168999324983574e-06,4.906619902158145e-06,3.468018260655994e-06,1.1084410732823856e-06,1.5222674590312697e-05,2.344688547979391e-06,6.704838175104037e-06,0.22491574901947253,18.533333333333335,17.0,54.0
stochastic_epsilon_greedy_eps0.2,765,30,5.844521570514052e-06,4.685664299454374e-06,3.6188191778560572e-06,1.1871774238182662e-06,1.6952681740459654e-05,2.9734132117382717e-06,8.478048265029356e-06,0.22445864636052978,17.6,16.0,46.0
stochastic_epsilon_greedy_eps0.2,810,30,4.687233952348644e-06,3.689165220836677e-06,3.364625619212325e-06,1.047613213237111e-06,1.5147830166671908e-05,2.5052747687788658e-06,5.404600048473559e-06,0.22472243010407975,17.8,17.0,40.0
stochastic_epsilon_greedy_eps0.2,855,30,4.7663408006915586e-06,3.62230296232507e-06,4.541389295426504e-06,7.395550101468039e-07,2.5517555461720195e-05,2.0597588825411065e-06,5.679876709358281e-06,0.2246810871575157,16.466666666666665,14.0,40.0
stochastic_epsilon_greedy_eps0.2,900,30,6.036881357338096e-06,3.536563540712374e-06,7.516086314732095e-06,1.3371679920311954e-06,4.2583641549733967e-05,2.5578316948658962e-06,6.6599396328224725e-06,0.22465908710624774,17.2,14.0,48.0
stochastic_epsilon_greedy_eps0.2,945,30,4.091056859038629e-06,3.313390394705698e-06,3.0141896223717718e-06,1.051983632691032e-06,1.1869505039007842e-05,1.8595635090678544e-06,5.4829417184800385e-06,0.22474634010693073,17.8,18.0,42.0
stochastic_epsilon_greedy_eps0.2,990,30,4.023083394577607e-06,3.5705271786888903e-06,2.5483934090695644e-06,9.248851257949754e-07,1.0463856122447887e-05,2.007389178202956e-06,5.770038681725954e-06,0.22475912470948725,19.333333333333332,18.0,40.0
